,name,income,expend
26811,Twin,9866909.0,10331709.0
111076,Global Alliance for Livestock Veterinary Medicines,9044890.0,6515736.0
119549,Restless Development,8896647.0,8707155.0
125696,Womancare Global International,8701881.968,9752807.129
110447,The Smile Train UK,8691217.0,8143945.0
120071,Ivcc,8299000.0,8299000.0
98265,Christians Against Poverty,8290272.0,7849693.0
36494,Book Aid International,8258566.0,8493253.0
93732,Everychild,8256000.0,7868000.0
93495,Hope and Homes for Children,7833452.0,7550809.0
108369,Virunga Foundation,7336130.713,7409814.417
26406,The Central British Fund for World Jewish Relief,7213831.0,9265375.0
58075,Edhi International Foundation UK,6171602.0,2127954.0
72066,Raleigh International Trust,6049030.0,5981918.0
77644,International Centre for Life Trust,6045149.0,7289240.0
81903,Sos Children's Villages UK,5872983.0,5680094.0
91745,International Aid Trust,5796896.0,5772432.0
3856,Lepra,5791448.0,4593307.0
83232,War Child,5535000.0,5267000.0
90611,Lifeline Community Projects,5527774.0,4579608.0
87915,Redr UK,5485677.0,5261925.0
129167,Ecfr,5427729.0,4936833.0
103798,The Against Malaria Foundation,5356437.0,986907.0
30061,Send a Cow,4830211.0,4900540.0
121997,The Tony Blair Governance Initiative,4793000.0,4378000.0
113686,Gvep International,4739644.0,4418915.0
74528,Mercy Ships - U.K Ltd,4595772.0,4575430.0
68263,Palestinians Relief and Development Fund,4543620.0,7138205.0
77325,World Villages for Children,4507290.0,4425683.0
100298,Islamic Help,4405755.0,4385555.0
9486,The Little Way Association,4377797.0,4197730.0
36725,The Lolev Charitable Trust,4310849.0,4332393.0
92909,Hospice of Hope Romania Limited,4168116.0,4006288.0
125393,The African Institute for Mathematical Sciences - Next Einstein Initiative Foundation (Uk),4143174.1,3593837.65
56508,Global Partners (Uk),4061832.559,4214306.479
123171,Tree Aid,4050480.0,1983228.0
63496,A M Qattan Foundation,4000907.0,3922213.0
64866,Exceed Worldwide,3952165.0,3982001.0
105229,Goal (International),3822630.0,2450046.0
37613,Womankind Worldwide,3792649.0,3708601.0
19178,English- Speaking Union of the Commonwealth,3576165.0,3134779.0
29677,Self Help Africa (Uk),3570214.0,3442558.0
89583,Handicap International UK,3522818.0,3429795.0
133779,The Hunting Horn General Charitable Trust,3506809.0,5536.0
71142,Emerge Poverty Free,3476074.0,3210461.0
116782,European Society of Endocrinology,3452578.0,3182314.0
104507,International Network for the Availability of Scientific Publications,3448515.0,3341085.0
107443,The Trussell Trust,3397289.0,2965180.0
125056,Ark UK Programmes,3355000.0,3610000.0
87181,Islamic Aid,3327332.0,3059466.0
87698,The Motivation Charitable Trust,3277600.0,3232866.0
62388,The Institute for War and Peace Reporting (Iwpr),3265148.0,3010920.0
133044,Internews Europe,3198119.0,4346120.0
95559,Windle Trust International,3187525.0,3172034.0
67582,Foundation Rachel and Pamela Schiele,3162328.65,2950136.8
70961,Medical Aid for Palestinians,3104727.0,3033112.0
87569,The World Children's Fund,3026654.0,3020741.0
118953,Promoting Equality in African Schools,3017993.0,2057294.0
126689,International Ngo Safety Organisation,3014534.0,3016459.0
77332,The Railway Children,2988296.0,2674172.0
70978,Afghanaid,2983469.0,3942329.0
81712,British Overseas Ngos for Development (Bond),2975062.0,2966866.0
108963,Om International Services (Carlisle) Ltd,2877345.0,3249812.0
121893,Childreach International,2806912.0,2835731.0
109862,Hand in Hand International,2740116.0,4166901.0
26757,The Methodist Relief and Development Fund,2722170.0,2002710.0
128427,Sens Foundation Europe,2706046.0,2649729.0
29424,Build Africa,2694672.0,2627730.0
71950,The Amar International Charitable Foundation,2665881.0,3007534.0
109623,Sentebale,2601000.0,2293000.0
92243,International Development Enterprises (Uk),2592453.0,2718762.0
81891,United Nations Association International Service,2578453.0,2350958.0
127810,Global New Car Assessment Programme (Limited By Guarantee),2563379.0,1335558.0
52621,Ethiopiaid,2515109.0,2633898.0
115807,Consumers International,2508657.0,2394498.0
8699,The Beit Trust,2451103.0,2515736.0
123752,A Rocha International,2437056.0,1247146.0
67960,"Project Hope, United Kingdom",2351825.0,2262156.0
40389,Grimsthorpe and Drummond Castle Trust Limited,2270747.0,2459581.0
115923,Lessons for Life Foundation,2253420.0,2341318.0
106508,Our Kids,2243486.0,2111799.0
94586,European Nature Trust,2226111.0,942685.0
59803,Children in Crisis,2156555.0,2481064.0
21450,Keswick Foundation Limited,2153898.213,2961940.527
126751,International Road Assessment Programme,1984821.0,1763014.0
87839,Basicneeds,1973394.0,2012402.0
84154,Cisv International Limited,1839771.0,1720336.0
22675,The International Youth Foundation,1837867.0,1844393.0
85093,Adventist Development and Relief Agency - UK,1826656.0,1424462.0
2651,War on Want,1816009.0,1666876.0
118977,World Monuments Fund Britain Limited,1806341.0,1435215.0
88177,St. John of Jerusalem Eye Hospital,1779000.0,1284000.0
119465,The British Asian Trust,1761787.0,1252145.0
8342,Royal Commonwealth Ex-Services League,1735467.0,1828745.0
52723,Skillshare International,1704000.0,2130000.0
133082,Mother Helpage (Uk),1671707.0,364565.0
109183,Zane: Zimbabwe a National Emergency,1662060.0,1653426.0
69612,Council for Advancement and Support of Education (Europe),1640543.0,1622643.0
83829,Asia House,1620736.0,1442793.0
109097,Transparency International UK,1579837.0,1328006.0
134364,Thandizo,1541194.0,40824.0
80342,The Shanly Foundation,1530672.0,1031697.0
13986,Friends of Wiznitz Limited,1517178.0,1315920.0
52857,Before Trust,1503019.0,1516099.0
26359,The British Institute of Florence,1491350.0,1577422.2
15284,FMP International,1473474.0,1495426.0
87712,Weseehope,1470076.0,1110598.0
122157,International Society for Krishna Consciousness London,1450469.0,1166500.0
110495,Read Foundation,1448004.0,1365421.0
132014,African Enterprise International,1447198.275,1386946.43
115033,Reach to Teach,1438481.0,1472156.0
76254,Medair UK,1422671.0,1297369.0
85990,Sense International,1421778.0,1627236.0
114700,Norman Garon Trust,1365159.0,1340820.0
103621,Serve Afghanistan,1360711.329,1188764.361
71023,Stand By Me,1334602.0,1267269.0
77671,Pilot Light,1326599.0,1213856.0
3040,Lloyd's Patriotic Fund,1320049.0,350491.0
101524,The Canon Collins Educational and Legal Assistance Trust,1319741.0,1475400.0
126847,The Henry Jackson Society,1313126.0,1196726.0
19798,International Glaucoma Association Limited,1307935.0,1211815.0
59708,The Welfare Association,1307562.0,1276217.0
132189,The Novak Djokovic Foundation (Uk) Limited,1306504.0,896627.0
34243,Bowles Rocks Trust Limited,1298132.0,1244919.0
91027,The Thai Children's Trust,1290332.0,1107775.0
86315,Widows and Orphans International,1286283.0,1367239.0
20883,CMSS,1276994.0,1111868.0
52256,Central Hardship and Relief Trust,1273003.0,1000609.0
83490,Transaid Worldwide Services Limited,1255676.0,1179182.0
119022,The Abc Trust,1241507.0,1144024.0
115673,Columbia UK Fund Limited,1219395.0,273227.0
12822,Find Your Feet Ltd,1195762.0,1130728.0
28622,Sos Sahel International UK,1185449.0,1450468.0
122638,Cdi Apps for Good,1168011.0,1235247.0
132464,The Africa Trust,1167653.0,1059835.0
