,name,income,expend
133482,Topsy Turvy Pre-School,99385.0,121017.0
71621,Grayswood Nursery School,99336.0,99019.0
66624,Kingsley Kingfishers Pre-School and Care Club & Dilhorne of Kingfishers Pre-School and Care Club,99297.0,89528.0
62498,Sunflower Playgroup,99182.0,92478.0
64906,Collaton St Mary Community Playgroup,99047.0,107711.0
66303,Norristhorpe Playgroup,98614.0,90993.0
54900,Scorton Village Pre-School,98458.0,81730.0
80376,Deanwood Ducklings Pre-School Play and Learn Group,98359.0,102380.0
17997,Rising Fives Pre-School Group,98355.0,97613.0
112655,Chipping Children's Community Alliance,98344.0,91205.0
60464,Stepping Stones Pre-School (Hardley),98344.0,93554.0
62692,Threemilestone Playgroup and Toddler Club,98294.0,72852.0
116758,Plum Tree Pre School,98198.0,87137.0
66898,Puddleducks Under Fives,98166.0,90346.0
107309,Church Walk Pre-School Nursery Limited,98161.0,82325.0
27942,Wargrave Preschool,98118.0,82291.0
132258,Old Sarum Nursery,98029.0,66661.0
27528,Happy Hours Preschool,97940.0,96505.0
62502,East Coker Playgroup,97932.0,87666.0
120826,Happy Bunnies Pre-School Southampton,97805.0,93456.0
61424,Teddy Bears Pre-School,97746.0,111023.0
115648,Midway Pre-School,97737.0,91460.0
70967,Little Saints Nursery,97709.0,90634.0
77534,Clifton Village Nursery,97695.0,97413.0
63338,Ashford Family Nursery,97653.0,89920.0
62540,Playmates Preschool,97485.0,117603.0
59485,Widey Court Preschool,97476.0,97352.0
69630,Stand Pre-School Playgroup,97455.0,101248.0
86692,Greenleys Community Pre-School,97389.0,114493.0
77514,Hardwick Pre-School,97370.0,94157.0
62266,Badger Pre-School,97331.0,74642.0
64890,Lowdham Pre-School,97320.0,109524.0
64413,St Marys Nursery,97297.0,95255.0
100912,Gipsey Bridge Pre-School,97297.0,88491.0
18631,Broadhill Playgroup,97246.0,87128.0
60972,Allsorts Pre-School and Nursery,97181.0,91014.0
27257,Orchard Community Pre-School,97078.0,93218.0
67535,Westhill Nursery,97010.0,88491.0
124217,Cricklade Pre School Playgroup,96912.0,90168.0
69511,Oatlands Pre-School,96908.0,74779.0
59661,Busy Bees Playgroup (Littleport),96890.0,89191.0
63621,Cassio Pre-School,96846.0,99765.0
67995,Holy Trinity Playgroup (Ashby De-La-Zouch),96811.0,95097.0
85882,Sunbeams (Sutton Bridge),96795.0,105502.0
66379,Drayton Daisy Chain Pre-School,96724.0,111297.0
127030,Templegate Tiny Tots,96715.0,92764.0
67677,Manor Way Pre-School Group,96680.0,81177.0
69635,The Westfield Pre-School,96679.0,88719.0
63615,"Apple Tree Pre-School, Kingswood",96657.0,91262.0
75515,Layer De La Haye Pre-School Learning Alliance (Colchester),96648.0,91409.0
78067,Kids N Co Playgroup,96618.0,91083.0
27313,Willow Bank Pre-School,96597.0,89686.0
64700,Milford Playgroup,96548.0,101819.0
72697,St. Catherine's C of E Private Nursery School,96513.0,83232.0
79447,Burgoyne Heights Playgroup,96504.0,81516.0
93333,St Peter and St Paul Pre School,96496.0,101359.0
86386,Ratby Pre-School,96457.0,106883.0
67963,Rosebery Avenue Community Playgroup and Parent and Toddler Group,96437.0,77493.0
91016,St Cuthberts Pre-School Playgroup (Church Town),96413.0,82558.0
58073,Busy Bees Playgroup,96372.0,93220.0
