,name,income,expend
36231,HF Trust Limited,98817000.0,70894000.0
17781,The National Autistic Society,98317000.0,94075000.0
26061,"Sense, the National Deafblind and Rubella Association",81807742.0,82617804.0
16397,United Response,76992000.0,76784000.0
2881,The Guide Dogs for the Blind Association,74900000.0,85300000.0
58334,Royal Voluntary Service,71028000.0,79933000.0
3197,"The Soldiers, Sailors, Airmen and Families Association - Forces Help",58246000.0,57156000.0
54525,Addaction,57819000.0,56714000.0
56369,Alternative Futures Group  Limited,56283260.0,53752805.0
37598,The Motability Tenth Anniversary Trust,54376000.0,5479000.0
52711,Jewish Care,54041000.0,47183000.0
5847,Church of England Children's Society,49613000.0,47214000.0
52299,The Brandon Trust,47484637.0,46287051.0
2393,The Royal National Institute for Deaf People,47090000.0,38825000.0
93898,Thera Trust,46850198.0,46637714.0
12893,Macintyre Care,45870000.0,45425000.0
51381,Autism Initiatives (Uk),45066000.0,44672000.0
111752,Livability,40776000.0,40979000.0
57928,The Fremantle Trust,39877000.0,39926000.0
123304,Heritage Care Limited,37517000.0,37184000.0
74902,The Family Fund Trust for Families with Severely Disabled Children,36964000.0,35782000.0
57795,Care South,36158000.0,66136000.0
77361,Norwood Ravenswood,36046000.0,36443000.0
103212,The Helping Foundation,35616320.0,10851095.0
126411,Affinity Trust,35426270.0,34485880.0
29356,Choice Support,34838516.0,32985495.0
43704,Lifeline Project,33861874.0,34654145.0
30072,Motability,29527000.0,28795000.0
34293,The Scout Association,28754000.0,27099000.0
35930,The National Centre for Young People with Epilepsy Charitable Trust,27372000.0,26187000.0
121151,The Avenues Trust Group,27081416.0,26953118.0
4652,Blind Veterans UK,26753000.0,28959000.0
2413,Elizabeth Finn Care,26611000.0,30473000.0
25418,4children,26039306.0,25493797.0
74724,Cornwall Care Limited,25956000.0,25930000.0
25293,The Children's Trust,25774000.0,24289000.0
14540,Parkinson's Disease Society of the United Kingdom,24518000.0,28139000.0
109711,Nazareth Care Charitable Trust,24182467.0,22830839.0
125960,Multiple Sclerosis Society,24093000.0,28016000.0
127969,The Law Family Charitable Foundation,23754734.0,749366.0
105970,Saint John of God Hospitaller Services,23595000.0,24477000.0
