,name,income,expend
110562,God's Children Empowered,25000.0,20812.0
97821,Sound Sense Respite and Entertainment Limited,24811.0,23447.0
110702,A Place to Be Me,24650.0,29178.0
19963,The Mott Macdonald Charitable Trust,24632.0,119915.0
107693,The Job Marston Centre,24547.0,30987.0
134084,Integrated Professional Solutions,24500.0,23980.0
119742,Shair,24412.0,61378.0
89620,Blackpool Polar Bears,24344.0,16537.0
124525,Red Balloon Learner Centre - Braintree,24330.0,28403.0
125424,Friends of Gateway,24301.0,25181.0
117355,"Amber Training, Advisory & Support Services",24268.0,31655.0
96693,Dan's Den Project,24135.0,29045.0
96819,Community Relief Project,24093.0,21064.0
118651,Furniture for Education Worldwide,24049.0,17695.0
104692,African Women Group,23960.0,25888.0
86630,Asian Community Advice and Training Association,23948.0,23867.0
121872,Fant Community Hall,23874.0,27316.0
133281,Workspring,23664.0,21697.0
133001,Stockwell Skills Network Ltd,23622.0,35689.0
117811,The Glacier Trust,23574.0,11983.0
112966,Crossroads Retreats,23462.0,29133.0
135286,St. Helens Autism Support,23276.0,10003.0
133980,The Bristol Melting Pot,23226.0,28179.0
137010,Boiler and Engineering Skills Training Trust,23147.0,17364.0
74272,Retrace,23139.0,17376.0
22834,Reading Retirement Centre (F I R T R E E ),23110.0,10567.0
92425,Feildes Fun,23030.0,15783.0
100920,Buckfastleigh Community Development Project (Trust),22905.0,20094.0
49980,Shomrei Mitzvos - Pearls,22719.0,34970.0
29112,Stoke Park Trust,22630.0,28298.0
121430,King Edward VI Aston School Parents' Association,22625.0,17864.0
119170,Hartley Wintney and District U3A,22568.0,19315.0
86798,Dukeries Community Workshop,22563.0,20264.0
92248,Rainford Silver Band,22196.0,29588.0
126067,The Friends of Rhyddings Park,22153.0,17719.0
129551,Gladstone Village Hall,22118.0,25652.0
53598,Bristol Women's Workshop,21982.0,23943.0
132408,Kol Bonaich,21959.0,30190.0
136633,Friends of Thornbridge Outdoors,21783.0,3120.0
112352,Artkidz,21745.0,21948.0
114425,Aspire2,21685.0,31143.0
110157,The Lotus Trust,21662.0,32367.0
133306,Timesavers,21625.0,9320.0
115314,Biddulph U3A,21562.0,23831.0
50739,Broxtowe Borough Play Forum,21389.0,24913.0
100006,The Lanchester Partnership,21341.0,34681.0
47663,Aston Cum Aughton Recreational Charity,21316.0,23754.0
66785,Coventry 2000,21259.0,25333.0
115805,The South Leicestershire U3A,21177.0,21266.0
123077,Fairtunes,21018.0,17791.0
101508,Ystalyfera Health and Well Being Centre - Canolfan Lles a Iechyd Ystalyfera,20989.0,72778.0
134090,Pos+ability,20620.0,27223.0
107869,Connect India,20526.0,16380.0
20806,The Interlock Charitable Trust,20379.0,20076.0
45193,The Dewar Charitable Trust,20284.0,11025.0
40637,Sutton Coldfield Stroke Club,20004.0,16948.0
79567,Pimento,19648.0,17349.0
43459,The Welsh Ploughing Association,19619.0,17301.0
134340,Friends of Pickering Park,19570.0,30052.0
132733,Priestley Education & Training Trust,19547.0,2634.0
124926,Brecon Molo Community Partnership,19512.0,15057.0
25696,The Captains Fund London Division Naval Reserve,19508.0,14818.0
126795,Blaze,19371.0,21425.0
49927,The Fishley Educational and Apprenticing Foundation,19249.0,19254.0
96132,Ignite Ministries,19222.0,13252.0
104849,Priors Park Neighbourhood Project Limited,19217.0,19172.0
132217,Network Community,19000.0,15000.0
85764,Tamworth Third Age,18986.0,17724.0
90532,Yarm Fellowship Committee,18958.0,19142.0
113850,The Stained Glass Trust,18759.0,8718.0
120408,Shilbottle Community Hall Limited,18672.0,27941.0
121328,We Are Music Ltd,18494.0,28573.0
120391,White Bridge Schools Association,18329.0,7672.0
128341,Stepping Up Limited,18244.0,18244.0
127751,Holy Trinity School Community,18166.0,15946.0
128492,Flex-UK,18126.0,18339.0
81342,Inter-Face Project,18041.0,21992.0
119859,Stacey Bushes Meeting Place Limited,18035.0,22992.0
135907,Club 50+,17893.0,16035.0
