,name,income,expend
129708,Treebeard Trust,1000000.0,40167.0
16077,The Locker Foundation,993058.0,681284.0
118642,Hope for Justice,990328.0,879546.0
52745,The Ashden Trust,986295.0,1287279.0
129907,James Percy Foundation,975332.0,758320.0
83654,Wembley National Stadium Trust,961949.0,1177460.0
17811,The Simon Gibson Charitable Trust,959724.0,631210.0
116269,Fynvola Foundation,956089.0,864736.0
23391,Shirehall Tzedaka Company Limited,955978.0,768040.0
86706,The Park House Charitable Trust,955638.0,960518.0
127079,Foundation of the Society of Retina Specialists,955200.0,215590.0
83231,Streetsmart-Action for the Homeless,952352.0,917497.0
76161,The Late St Patrick White Charitable Trust,951907.0,828079.0
13888,The Grocers' Charity,950672.0,632504.0
98155,Investream Charitable Trust,950039.0,1013808.0
52825,Church Housing Trust,931918.0,664847.0
56909,The William Wates Memorial Trust,931460.0,894011.0
126208,The Vaseppi Trust,930052.0,82700.0
77147,LHR Airport Communities Trust,930000.0,1057593.0
3956,William Adlington Cadbury Charitable Trust,929305.0,927293.0
130379,Human Care Foundation Worldwide,927086.0,862699.0
114743,The Dorfman Foundation,920953.0,2938215.0
100256,The John R. Murray Charitable Trust,918822.0,2219824.0
129935,The Foundation People,916717.0,902652.0
19895,The Rose Foundation,915514.0,1010676.0
79720,The Northern Rock Foundation,912000.0,8527000.0
14190,Marks Hall Estate,906931.0,897177.0
127198,South Yorkshire Community Foundation Limited,888449.0,1032676.0
110988,Indochina Starfish Foundation,886450.0,557423.0
99185,Harper Adams University Development Trust,885397.0,834177.0
111814,Nes Foundation Ltd,885372.0,675277.0
3016,The Wixamtree Trust,885069.0,956392.0
133533,The Ian & Natalie Livingstone Charitable Trust,882716.0,790148.0
70337,The Persula Foundation,881961.0,870419.0
16270,The Drawing Matter Trust,881461.0,3587.0
52451,Premierquote Limited,881017.0,535890.0
9477,Norwich Town Close Estate Charity,879658.0,998664.0
92020,Friends Provident Charitable Foundation,879333.0,603334.0
