,name,income,expend
66999,Viva!,495520.0,509508.0
113698,Nowzad,491336.0,502716.0
77123,The Hawk and Owl Trust Ltd,490746.0,481426.0
99276,"The Vine Project, Surrey",489778.0,543035.0
87828,High Trees Community Development Trust,488230.0,489048.0
37688,The Sheepdrove Trust,488216.0,683001.0
97278,Orangutan Foundation,484053.0,332332.0
91719,Suffolk Owl Sanctuary,482518.0,382063.0
113188,Wilderness Foundation UK,480442.0,447366.0
86317,The Wild Trout Trust,477986.0,506195.0
119507,The Lune Rivers Trust,475938.0,471825.0
2019,Royal Society for the Prevention of Cruelty to Animals Norfolk West Branch,475787.0,186670.0
1295,"Cambridge Past, Present & Future",474754.0,497743.0
45127,Cramar Cat Rescue,473597.0,511901.0
40983,Animal Care Lancaster Morecambe and District,472888.0,210829.0
14381,Chilterns Dog Rescue Society,469961.0,245667.0
27933,Holly Hedge Animal Sanctuary,467650.0,499249.0
86311,Bilston Resource Centre,466372.0,233949.0
39002,Rspca Radcliffe Shelter Trust,465889.0,612150.0
125662,Marsh Farm Futures,465367.0,372605.0
110769,Heros,465041.0,318925.0
11312,Royal Society for the Prevention of Cruelty to Animals Buckinghamshire South Branch,461809.0,299064.0
936,The Oxford Preservation Trust,461057.0,498695.0
113897,Renewable World,457750.0,328898.0
3195,"Royal Society for the Prevention of Cruelty to Animals Canterbury, Dover and District Branch",457558.0,486930.0
137079,The Douglas & Joanne Chapman Animal Trust,454778.0,434200.0
85861,Moorcroft Racehorse Welfare Centre,454630.0,406068.0
124028,Stepney City Farm,453514.0,382386.0
3159,Royal Society for the Prevention of Cruelty to Animals Tunbridge Wells and Maidstone Branch,446861.0,174398.0
105196,Tyne Rivers Trust,445663.0,511896.0
110609,Waggy Tails Rescue Limited,443623.0,328018.0
73613,Worthwhile Occupational and Recreational Krafts Limited,442951.0,413042.0
55465,The National Council for the Conservation of Plants and Gardens,442865.0,452117.0
71126,National Coastwatch Institution,437034.0,372923.0
124736,The Friends of the North Pennines Aonb and European Geopark,436267.0,425276.0
54948,Cuerden Valley Park Trust,433915.0,300942.0
8635,Royal Society for the Prevention of Cruelty to Animals Manchester and Salford Branch,431529.0,365989.0
131974,Surrey Reuse Network,429406.0,414311.0
53724,Friends of the Animals,428036.0,495326.0
27926,The Forum @ Greenwich,427913.0,375196.0
91997,York Road Project,427612.0,499986.0
7095,Royal Society for the Prevention of Cruelty to Animals Chesterfield and North Derbyshire Branch,426122.0,366559.0
8637,Royal Society for the Prevention of Cruelty to Animals - Rochdale and District Branch,424184.0,578708.0
23468,The Lord Whisky Sanctuary Fund,424173.0,596202.0
72986,Groundwork Dearne Valley,422860.0,633409.0
121186,Environmental Conservation Co-Operative,420650.0,336450.0
90834,Irish Community Services,417182.0,417203.0
124756,Jubilee Gardens Trust,416559.0,302042.0
6290,Destitute Animals Shelter,416118.0,223791.0
69847,St James' Centre (Derby),416081.0,462265.0
54100,Green Light Trust,415787.0,437690.0
10702,The National Pony Society,414093.0,488194.0
105243,Renewable Heritage Trust,412169.0,464794.0
3427,The Portland Bird Observatory and Field Centre,410618.0,466928.0
19869,The British Crop Production Council,409856.0,354336.0
81384,Animals in Need Northamptonshire,409286.0,297693.0
88199,Tuxford Mine of Information Ltd,408368.0,82289.0
2778,"The Kennet and Avon Canal Trust, Limited",406650.0,358121.0
81662,The Friends of Rspca Southridge Animal Centre,405409.0,79469.0
17891,The Cotswold Canals Trust,404531.0,491398.0
51304,Coed Cymru Cyf,403983.0,442079.0
126887,Barnet Reuse Centre Limited,403548.0,349023.0
79545,Re~cycle,402944.0,348341.0
16421,The Wey and Arun Canal Trust Limited,400515.0,279531.0
77078,UK Overseas Territories Conservation Forum,400295.0,390793.0
43793,Animals in Distress,400285.0,340124.0
120936,Stroud Valleys Canal Company,399718.0,221876.0
21851,New Forest Ninth Centenary Trust,399582.0,423586.0
121140,Nurture Cumbria Ltd,397868.0,452138.0
55457,Hull Animal Welfare Trust,397679.0,334853.0
103345,Southall Community Alliance,397555.0,384163.0
