,name,income,expend
85050,Ley Community Drug Services,988451.0,1065886.0
57878,Castle Supported Living Limited,987203.0,989420.0
1650,Worcester Consolidated Municipal Charity,986438.0,840034.0
70736,Rush House Ltd,976491.0,939891.0
41017,Seely Hirst House,961884.0,917690.0
93783,Hornsey Y.M.C.A.,958666.0,1034790.0
7291,Northumberland Aged Mineworkers' Homes Association,948552.0,1090020.0
111347,Build It International,941656.0,827311.0
128448,The Railway Convalescent Homes,935600.0,899380.0
5539,Hackney Joint Estate Charity,931746.0,883462.0
88712,Women's Housing Action Group,930368.0,796008.0
105521,High Hilden Limited,928843.0,949334.0
37736,Greendown Trust,928281.0,851350.0
106861,Chatting Independently,924215.0,977371.0
72671,Crawley Open House,920271.0,879131.0
128547,Langdon Housing,916893.0,896026.0
54076,Wearside Women in Need,915191.0,1015958.0
3067,The Earl of Northampton's Charity,914000.0,704000.0
76500,Halton YMCA Limited,899282.0,990025.0
7338,Grey Gables,896366.0,915156.0
35475,William Harding's Charity,887083.0,739510.0
6016,Bushell House,885767.0,767687.0
9866,The Hannah Levy Home,878826.0,989483.0
6283,Bryony House Limited,878047.0,859076.0
94064,Twelves Company,874596.0,921325.0
4914,The James Hirons Care Home,874506.0,636373.0
92477,The Cranedale Educational Charitable Trust,872494.0,840805.0
76010,700 Club,868081.0,851036.0
36177,Queen Alexandra's House Association,866513.0,742220.0
82975,St. George's House Trust (Windsor Castle),848738.0,841744.0
58054,Resource for London,841590.0,930716.0
62588,Deafinitely Independent,832891.0,804354.0
110388,Fairfield Residential Home,832493.0,752824.0
11822,National Association of Almshouses,826335.0,655168.0
96759,Preston Road Neighbourhood Development Company Limited,824367.0,1313504.0
10010,The Elizabeth Fry Home,824173.0,786858.0
56780,Acre Housing,822962.0,329956.0
122935,Wellspring Healthy Living Centre,819817.0,859640.0
113575,Ealing Eventide Homes Limited,816796.0,847629.0
123017,Changing Lives Housing Trust,814772.0,820189.0
125499,The Merchant Taylors' and Christopher Boone's Almhouses Charity,814755.0,625433.0
73693,Bethesda Eventide Homes Ipswich,813273.0,673094.0
60629,The A1 Steam Locomotive Trust,812174.0,634995.0
109100,The Apax Foundation,811271.0,1029193.0
15464,Cambridge Cyrenians Limited,807543.0,796547.0
79750,Dewis Limited,802951.0,746805.0
1416,The Bridge Trust,798383.0,764964.0
28894,Butchers' and Drovers' Charitable Institution,796853.0,601100.0
68665,Michael Batt Charitable Trust,790148.0,930063.0
84417,Sir Josiah Mason's Care Charity,789839.0,771805.0
114528,Ashiana Sheffield,784688.0,659227.0
3912,The Cutbush and Corrall Charity (Incorporating the Quested Almshouse Charity),783436.0,455488.0
6258,Bradbury Fields Services for Blind and Partially Sighted People,778507.0,759958.0
38312,Durham Action on Single Housing Ltd,777002.0,596198.0
67367,Will Woodlands,776822.0,924258.0
96038,Soimech Noiflim,775240.0,405200.0
6477,Charity of Thomas Robinson Ferens for a Home of Rest at Holderness House,774501.0,816282.0
102253,Falcon Support Services E.m Ltd,769220.0,740405.0
73503,The Bridge (East Midlands),767975.0,757251.0
90845,Trust for Sustainable Living,762506.0,803528.0
52388,The Safe Start Foundation,760818.0,719390.0
122432,The Sheppard Trust,753350.0,569953.0
133043,Voscur Limited,738989.0,642034.0
22138,Penrice House (ST Austell) Limited,737850.0,698055.0
1750,Susan Day Residential Home,734909.0,697601.0
119468,Blackburn & District Supported Housing Limited,734356.0,557567.0
2327,The Merchant Seamen's War Memorial Society (Incorporated),729776.0,727817.0
121556,Cosgarne Hall Ltd.,729741.0,644657.0
58870,Friendship Works,722005.0,791506.0
112671,Throughcare Housing & Support Ltd,717358.0,763311.0
50802,The John Thornhill Memorial Trust,717205.0,709524.0
12906,Rest Haven,712239.0,719804.0
7266,Westminster Almshouses Foundation,707258.0,549504.0
72270,Now! Charity Group Ltd,707102.0,701733.0
5199,Sutton and Cheam Elderly People's Housing Association,698826.0,640669.0
111624,Walthamstow and Chingford Almshouse Charity,697926.0,613228.0
5075,The Hermitage Charity Care Trust,697841.0,718667.0
93869,European Coalition of Positive People,689229.0,512057.0
71258,South West Action for Learning and Living Our Way Ltd,689025.0,700175.0
80535,Octavia Foundation,688265.0,861619.0
77552,Cleveland Housing Trust Limited,688073.0,508291.0
89267,African - Caribbean Community Initiative (A.c.c.i.),677117.0,709097.0
80035,Stevenage Haven,674764.0,667616.0
34995,Downe House Trust,671000.0,635000.0
95449,Independent Living Association,670186.0,639015.0
