,name,income,expend
128093,Achievement for All (3as),8923890.0,8041578.0
121891,Adviza Partnership,8731528.0,9081847.0
131921,Centre at Three Ways,8709974.0,343792.0
34818,The Royal London Society for Blind People,8507000.0,6364000.0
103512,League Football Education,8451662.0,8690887.0
109693,Touareg Trust,8355000.0,6930000.0
2325,St Luke's Parochial Trust,8000611.0,1367679.0
17673,Prospects Learning Foundation Limited,7585494.0,7420329.0
103586,Skill Force Development,6729348.0,7052199.0
36431,Young Enterprise,6404000.0,6287000.0
70754,Sheffield Futures,6398262.0,5376005.0
132335,Local Trust,5317400.0,10668071.0
40959,Humberside Engineering Training Association Limited,5204983.0,4949455.0
105453,Opportunity International United Kingdom,5003935.0,2751541.0
128053,Wicksteed Charitable Trust,4872305.0,5343966.0
120299,Institute for Sustainability,4769000.0,4577000.0
77292,Mathematics in Education and Industry,4765804.0,4658245.0
52850,Newham Training and Education Centre,4164775.0,4108224.0
51298,Bootstrap Company (Blackburn) Limited,4129527.0,3514728.0
38491,The Ormerod Home Trust Limited,4072908.0,4066418.0
120453,Ascentis,3874791.0,3027679.0
48938,North West Training Council,3861910.0,4298564.0
95602,Atg Training,3542896.0,3711722.0
104086,The Voluntary and Community Sector Learning and Skills Consortium,3539333.0,4179025.0
79793,Mountain Training Trust,3531340.0,3388224.0
83688,The Duke of Edinburgh's International Award Foundation,3463000.0,5458000.0
124172,Polam Hall Darlington Limited,3450604.0,3313083.0
25494,Bexley Youth Training Group,3100159.0,3618651.0
29685,West Berkshire Training Consortium,3056127.0,3044214.0
49861,Midland Group Training Services Limited,3011792.0,2712484.0
3207,Clarity - Employment for Blind People,2930279.0,3169078.0
48939,Rochdale Training Association Limited,2912959.0,2574569.0
72527,Interact Chelmsford Limited,2872421.0,2698286.0
90525,Fair Play (Workforce) Limited,2849092.0,2934339.0
36258,The Inspiring Futures Foundation,2832873.0,3035216.0
121840,Wise Ability Limited,2791158.0,3097320.0
111498,Quo Vadis Trust,2637166.0,2485928.0
45431,Humberside Offshore Training Association,2473124.0,2543810.0
36439,Smallpeice Trust Limited,2437669.0,2521837.0
42638,Herefordshire Group Training Association Limited,2202737.0,2075447.0
39113,Cymdeithas Caer Las,2166050.0,2165052.0
54767,Salford Foundation Limited,2164408.0,2228003.0
53739,Capitb Trust,2069581.0,2066572.0
129147,Women in Informal Employment: Globalizing and Organizing (Wiego) Limited,2068476.0,3832590.0
89749,Wheatsheaf Trust,2052091.0,1986734.0
73849,The Amber Foundation,2014935.0,2078541.0
84608,TLG the Education Charity,1952647.0,1890568.0
71360,Vision 21 (Cyfle Cymru),1946756.0,1858911.0
130229,Skills Cfa,1939528.0,2253408.0
72268,Business Education Partnership (Uk) Ltd,1920719.0,1915132.0
51376,Tydfil Training Consortium Limited,1875624.0,1775205.0
44770,S W Durham Training Limited,1863311.0,2493351.0
40426,Kirkdale Industrial Training Services Limited,1818738.0,1706806.0
53641,15billionebp,1795329.0,1887613.0
91562,E-Learning Foundation,1761185.0,1774946.0
96661,Promo - Cymru,1756464.0,1467132.0
73140,Beacon Employment,1744906.0,1590844.0
74652,Minstead Training Trust Limited,1719051.0,1524512.0
27125,Pathways to Independence Ltd,1635574.0,964932.0
124763,The Proforest Initiative,1625499.0,1160721.0
108556,Kent Children's Fund Network,1613449.0,1491653.0
1716,Mary Feilding Guild,1610289.0,1415450.0
120857,The National Financial Services Skills Academy,1600537.0,1842640.0
37926,The Vindolanda Trust,1591509.0,1289113.0
57302,British Plumbing Employers Council (Training) Limited,1546142.0,1423138.0
19350,Gloucestershire Engineering Training Limited,1544862.0,1671107.0
41679,NLT Training Services Limited,1515563.0,1686667.0
41674,The Stockport Engineering Training Association,1494661.0,1470623.0
87748,Learning Communities,1456997.0,1531232.0
27924,Winchester Science Centre,1448403.0,1638145.0
56622,Agoriad Cyfyngedig,1413245.0,1387524.0
67857,Abilities Limited,1318935.0,1278725.0
73951,Case Training Services,1299421.0,953960.0
116622,Sangha Tri-National Trust Fund Limited,1283332.0,1348186.0
122928,The Clink Charity,1268263.0,719242.0
34716,Brunel Centre of Bedford Ltd,1256258.0,1520223.0
38507,Tyne North Training Limited,1246679.0,1324311.0
112516,Barrowmore Limited,1233147.0,1259159.0
88709,Ufi Charitable Trust,1223000.0,784000.0
94738,Action on Disability,1222230.0,1271689.0
128097,Diverse Excellence Cymru,1209392.0,1171725.0
20119,Northamptonshire Industrial Training Association Limited,1188515.0,1129903.0
125227,The Prince's Initiative for Mature Enterprise (Prime),1173646.0,1348266.0
95203,Urban Partnership Group,1171994.0,1148196.0
72875,Elite Supported Employment Agency Limited,1166467.0,1105262.0
61312,Derwent Stepping Stones Nursery and Community Training Centre,1145401.0,1199658.0
118672,Mac-UK,1130797.0,783486.0
4252,The Pathological Society of Great Britain and Ireland,1123378.0,1077329.0
111286,Caravan of Mercy,1119155.0,902334.0
123163,Spice Innovations Limited,1108712.0,1473439.0
55662,Building and Civil Engineering Charitable Trust,1106065.0,208122.0
42721,Sandwell Training Association Limited,1084957.0,1219087.0
134186,Uprising Leadership,1071077.0,675013.0
28447,Foundation for Conductive Education,1052909.0,1258865.0
75855,The Centre for Tomorrow's Company,1037640.0,1031424.0
42027,Lancaster Training Services Limited,1031008.0,858770.0
114202,"Broxtowe Education, Skills and Training Ltd",1014084.0,1043493.0
