,name,income,expend
83007,Safer Wales,985665.0,946635.0
126473,Community Development Foundation,973608.0,1548148.0
26677,East and West Looe Harbour and Bridge Charities,973026.0,727013.0
107394,Gellideg Foundation Community Association,972006.0,934417.0
88512,Alcohol Services for the Community,966936.0,949211.0
76072,Joint Activities and Motor Education Service,951464.0,1036583.0
117378,The Sunshine Centre,936628.0,909410.0
123892,The Centre for Public Scrutiny Ltd,935811.0,898746.0
81437,Compass Support Services Limited,933000.0,861000.0
69290,The Selby Trust,927570.0,882126.0
77336,Islamic Centre of England Limited,922488.0,940588.0
61926,Exeter Community Initiatives,905104.0,930771.0
7360,The Edward Cadbury Charitable Trust Incorporated,903227.0,880335.0
21054,Swale Council for Voluntary Service (Incorporating Swale Volunteer Centre),902809.0,757423.0
70315,Walsall Community Transport Limited,898972.0,888848.0
121747,The Emaan Trust,893649.0,217305.0
24525,Wandsworth Community Transport,886880.0,834078.0
77707,Erewash Community Transport Limited,876323.0,760536.0
102488,Trinity Community Centre,873864.0,809196.0
76164,Surrey Community Action,873312.0,1072689.0
42525,LCPT,871457.0,1273840.0
86324,The Greensand Trust,870744.0,717333.0
98803,New Horizons Community Enterprise,867681.0,1032992.0
85651,Haslingden Community Link,866307.0,877571.0
53581,Community First Oxfordshire,862873.0,858020.0
72182,Yorkshire Water Community Trust,850671.0,860671.0
100098,North Doncaster Development Trust,848748.0,981141.0
127110,The Park Community Centre Limited,845192.0,839530.0
64776,Kirklees Community Association,839689.0,502326.0
54981,Eric Wright Trust,838873.0,835161.0
103816,Acumen Community Enterprise Development Trust Limited,822882.0,1145688.0
20170,Allan and Nesta Ferguson Charitable Settlement,820667.0,2207459.0
78562,Derbyshire Rural Community Council,818600.0,832217.0
25291,Camden Chinese Community Centre,817679.0,801914.0
106708,Abbey Community Association Limited,817420.0,787527.0
44027,The Birmingham Royal Institution for the Blind,816613.0,817979.0
115562,Swindon Town Football in the Community Trust,803739.0,777484.0
71559,Community Lincs,797256.0,756429.0
98315,Wimbledon Community Association,793338.0,18386.0
114033,Newlon Fusion,789785.0,781389.0
119111,Wolves Community Trust,788399.0,955432.0
102277,Barton Hill Settlement,784618.0,719226.0
55005,Haringey Irish Cultural and Community Centre,770875.0,755349.0
103542,Waverley Hoppa Community Transport,768547.0,748336.0
39798,Manor Farm Community Association,765727.0,707307.0
95759,Keystone Development Trust,764158.0,902934.0
119060,"Sri Guru Singh Sabha, Slough",762817.0,479571.0
98129,The Rural Community Council of Essex,762236.0,740358.0
96828,Mendip Community Transport,750401.0,719095.0
104885,Rutland House Community Trust Limited,748134.0,765763.0
123880,Know How North East,733651.0,799828.0
113284,Highfields Community Association,726344.0,634441.0
100748,John Pounds Community Trust Limited,724068.0,703544.0
95013,West Bromwich African Caribbean Resource Centre,715629.0,718651.0
57156,Colne Valley Youth and Community Association,712257.0,638380.0
110253,The Rise Trust,711809.0,670250.0
128624,Glyncoch Community Regeneration Ltd,709715.0,490161.0
120309,Plymouth Argyle Football in the Community Trust,704062.0,639417.0
122345,The Frederick Hugh Trust,694411.0,692532.0
21010,The Rio Centre (Dalston) Limited,688505.0,677212.0
93695,The Bath House Children's Community Centre,687867.0,689915.0
114761,Wigan Athletic FC Community Trust,680125.0,600162.0
119622,Manor House Development Trust,678472.0,637809.0
88115,Anjuman-E-Badri (Birmingham),669551.0,174904.0
18910,Guiting Manor Amenity Trust,668971.0,380289.0
106397,Otley Road and Undercliffe Community Works,663762.0,645925.0
66812,The Radlett Centre Trust,663257.0,639959.0
79314,Blacon Community Trust,659699.0,706083.0
96458,St George's Lupset Ltd,656349.0,684736.0
123160,Clapham Park Project,642850.0,494041.0
121098,Arc Community Trustees,641228.0,662570.0
84157,Merton Community Transport,640614.0,694895.0
112208,Blackburn Rovers Community Trust,638981.0,809819.0
94810,Lambeth & Southwark Community Transport,637793.0,674646.0
76211,The BSD Charitable Trust,620864.0,521898.0
128519,Fe Sussex,619603.0,627401.0
7781,Durham Community Action Limited,616920.0,618212.0
116628,Salmon & Trout Conservation UK,615803.0,653714.0
86686,Rural Community Council (Leicestershire and Rutland),609059.0,633070.0
118758,Sunlight Development Trust Limited,607332.0,544578.0
93237,The Broughton Trust,606573.0,605471.0
16265,The Philadelphia Trust,603521.0,83900.0
110165,Ely Soham and District Community Transport Ltd,601995.0,606737.0
107237,Community Transport for the Lewes Area,600440.0,610323.0
28429,Castlehaven Community Association,599246.0,524694.0
2420,The Old Enfield Charitable Trust,598932.0,639757.0
124354,Goalball UK,598354.0,538786.0
55037,Stockfield Community Association,597885.0,557828.0
75428,Clowne and District Community Transport,597524.0,609237.0
130273,Firthmoor and District Community Association,597522.0,615207.0
76143,Irshad Trust,592180.0,564755.0
112852,South Bristol Sports Centre,590489.0,762910.0
95923,St Thomas's Community Network,589647.0,684364.0
133956,The Rory Mcdonagh Trust,589587.0,2024.0
124608,Cambridge United Youth and Community Trust,589341.0,643129.0
72900,Bakewell and Eyam Community Transport,586641.0,649829.0
132723,Westfield Community Development Association,586181.0,574503.0
19132,The Priory Charity,585369.0,544706.0
84982,Coventry Carers Centre,584632.0,536299.0
124439,The Tag Foundation for Social Development,582609.0,664949.0
115872,The New Aylesbury Trust Limited,580976.0,542808.0
84933,Cheshire Community Council,579384.0,647741.0
123690,Great Parndon Community Association,577209.0,571955.0
75726,T P Riley Community Association,575540.0,553346.0
77949,Karmand Community Association,574893.0,417667.0
56674,Hellenic Community Trust,573893.0,601144.0
133272,Ctu Community Project,572929.0,572929.0
56835,Ludlow and District Community Association,571290.0,579634.0
77732,Rushmoor Voluntary Services,568032.0,582747.0
88228,Tees Valley Rural Community Council,564491.0,479029.0
83215,Bonny Downs Community Association,560067.0,551147.0
101691,Bernie Grant Centre Partnership,554800.0,515981.0
57062,Okehampton Community and Recreation Association,553133.0,221618.0
37282,Sandra Charitable Trust,549653.0,690619.0
52091,Holborn Community Association,545071.0,493462.0
6476,Hull and East Riding Institute for the Blind,541048.0,583709.0
88266,Halton Community Transport,540480.0,531122.0
76103,Community Action Fareham,539932.0,505914.0
96450,Balham Community Centre,530979.0,490032.0
107229,Ashbourne Community Transport,530542.0,490431.0
111337,Townswomen's Guilds,529570.0,599529.0
65039,Community Transport (Swadlincote),528495.0,483559.0
124403,Charityworks,524166.0,519273.0
71203,Reading Voluntary Action,523618.0,671667.0
113580,Castle Cavendish Foundation,522319.0,687960.0
76102,Frank F Harrison Community Association,518313.0,644980.0
133406,Park View Community Association,517039.0,206236.0
51561,Community First in Herefordshire & Worcestershire,514193.0,526512.0
101035,Bolton Community Transport and Furniture Services,512255.0,453987.0
97632,Travol Community Transport,511002.0,530520.0
131091,Buddhist Community Centre UK,509713.0,100583.0
126151,Make My Day Better Limited,507575.0,515882.0
72566,Waltham Forest Community Transport Limited,506713.0,500132.0
133723,Y Bartneriaeth Awyr Agored the Outdoor Partnership,506306.0,518408.0
84566,Cambridgeshire Acre,505112.0,501626.0
127028,Stifford Centre Liimited,502770.0,519434.0
43727,Liverpool Community Transport Limited,500045.0,550129.0
119751,The Works Skatepark,498816.0,331467.0
