,name,income,expend
134698,The London Hub,25000.0,24000.0
114847,African Refugee Community,24900.0,24720.0
98037,MRS Elda Carapiet's 1961 Settlement,24806.0,25800.0
12563,Brigadier D V and MRS H R Phelps Charitable Settlement,24706.0,37577.0
115446,Eagles Mount Adventures U.K.,24670.0,18923.0
108008,Sameem Orphan Care,24666.0,13960.0
125421,Anglo-Chinese Cultural Exchange,24586.0,27082.0
70140,The Peace and Prosperity Trust,24556.0,27875.0
84820,The Friends of St Leonard's Flamstead,24554.0,13486.0
135459,Network for a Better World,24545.0,18756.0
106252,Suubi Childrens Homes Uganda,24527.0,34169.0
131708,Alongside Africa,24461.0,26632.0
132429,A Little Bit of Hope,24433.0,25055.0
131400,"Hope, Uganda",24427.0,19646.0
120217,Mobile Art School in Kenya,24426.0,16917.0
113207,Friends of Alchemy World,24344.0,16249.0
90672,Africa Equipment for Schools,24317.0,35095.0
13361,Japan Mission,24283.0,26297.0
133537,Apni Zaroorat Community Network,24273.0,23719.0
118018,Kamyabi,24267.0,25269.0
104853,Life in Abundance (Ecuador) Trust,24265.0,7983.0
110394,Women in Need,24256.0,84721.0
55826,The Ungureni Trust,24242.0,72056.0
134358,The Cassidy Trust Limited,24216.0,11105.0
115364,Challenge Africa,24188.0,17822.0
62189,The Atlantic Council of the United Kingdom,24058.0,25391.0
130238,Gambia Wellness Foundation,24036.0,34089.0
136489,Maji Salama,24031.0,5027.0
126193,Aid for Life,24028.0,36296.0
130306,Iserve Africa UK Trust,24022.0,19857.0
110234,Ward End Asian Elders Welfare Association,23966.0,26042.0
122891,Iron Aid Foundation,23890.0,17929.0
121027,Education West Africa,23832.0,21203.0
96020,Cornerstone Connections Limited,23815.0,27125.0
120753,The Vine Project (KZN),23805.0,16924.0
121421,Glory House International,23800.0,20000.0
130686,Icasac (International Congo Aid - Smile African Children),23800.0,22934.0
92828,Heart of a Child Galati,23794.0,21062.0
107725,Indonesian Humanitarian and Social Aid Network,23774.0,22048.0
71739,Adventist Development and Relief Agency - Trans European Division,23766.0,14674.0
119967,Friends of Chernobyl's Children (Melbourn Branch),23726.0,11724.0
132961,Pirthi Bedi Foundation,23726.0,6928.0
77536,Bengali International,23711.0,23766.0
107450,Maya Childcare Trust,23709.0,25418.0
115128,Performers Without Borders,23694.0,19540.0
136266,Said (Shelter and Medic Aid),23690.0,20008.0
93252,Branch,23661.0,22171.0
126153,SRNQ Charity Trust,23624.0,24645.0
101358,British Friends of Shearit Israel,23580.0,21960.0
110187,UK Rehab Trust International (Ukrti),23580.0,27161.0
109006,The Christine Roberts-Ridgway Foundation,23569.0,3277.0
108009,The Lotus Childrens Foundation,23569.0,24191.0
24778,The Friends of St Mary's Broughton with St James Bossington,23540.0,541.0
90812,Celebrating Cultures,23538.0,22938.0
137127,Kids in the Middle,23536.0,23850.0
102358,Haji Abdul Ghani Trust,23500.0,23500.0
18486,Friends of Biala Limited,23477.0,38564.0
18485,Crescendo,23402.0,37656.0
132358,India Village Care Ministries,23389.0,26183.0
87889,Peter Curzon Oram Charitable Trust,23327.0,26921.0
123960,East Africa Children's Project,23271.0,23021.0
103168,The Soul of Europe Trust,23255.0,27173.0
103320,Good Governance Africa,23255.0,23255.0
93393,Friends of Armenia,23200.0,26878.0
124610,International Social Welfare Trust,23183.0,22841.0
122052,Mosame Projects Trust Limited,23121.0,21631.0
7268,Caritas International (Relief and Development),23038.0,23038.0
106117,The Grodner Charitable Trust,23000.0,74535.0
21129,The London Jerusalem Chain Trust,23000.0,23150.0
100926,The Gen Initiative Limited,22982.0,25646.0
126268,The International Society for Gastrointestinal Hereditary Tumours,22956.0,11928.0
108761,The Lifespring Foundation (Africa),22942.0,35917.0
86244,Health for All,22894.0,29180.0
119345,The International Deliverance Sanctuary,22818.0,14324.0
100684,Friends of Grasmere,22810.0,7800.0
130171,Seeds4tanzania,22721.0,5319.0
113200,The Jonny Fraser Memorial Trust,22713.0,27879.0
16741,The Friends of Calcutta Cathedral Relief Service,22697.0,27365.0
121655,Anno's Africa,22683.0,42938.0
97347,Shalom Bonayich,22677.0,25634.0
24210,Acle and District Voluntary Aid Scheme,22663.0,22344.0
107587,Hands of Mercy Global Relief,22608.0,21930.0
83921,Abandoned and Destitute Children's Appeal Fund,22593.0,24470.0
71819,Task Force Romania,22590.0,23789.0
129300,Disability Africa,22588.0,23785.0
109068,Resolve International,22571.0,16617.0
91811,The Clinical Science and Education Foundation,22534.0,28574.0
133341,International Hearing Voices Projects,22529.0,15254.0
119364,The Kenya Kesho Trust,22445.0,12410.0
106808,The Jean Grove Trust,22426.0,20541.0
125039,Ithemba Hope Trust,22425.0,20447.0
65041,Friends of Ucd,22415.0,22716.0
113179,Buwan Kothi International Trust,22395.0,14319.0
109440,Paktrust.org,22389.0,19493.0
121476,Brighter Start,22380.0,5161.0
108185,Watoto Trust,22318.0,22081.0
133139,Tameer Trust UK,22310.0,13091.0
133681,Global Diplomatic Forum,22275.0,22120.0
120768,World of Hope,22272.0,15541.0
94401,The Zimbabwe Agricultural Welfare Trust,22163.0,27530.0
109698,Ismail Sharif and Family Charitable Trust,22156.0,27920.0
110794,Cruwys Global Trust,22141.0,20569.0
96599,Amb-Da-Boota Welfare Trust,22133.0,22000.0
68687,Phoenix India,22128.0,23860.0
121234,Hope for Kenya's Orphans,22095.0,21412.0
57993,Partner Aid International (Uk),22091.0,18931.0
126881,The Aidan Heavey Charitable Trust,22003.0,51698.0
96779,Kimbanguist Association of London,21940.0,19180.0
90027,The Rakitovo Self-Sufficiency Fund,21913.0,22010.0
84973,UK - Sri Lanka Trauma Group,21883.0,17771.0
100907,S.E.E.D (Secondary Education to Encourage Development),21868.0,31712.0
121984,Aidaction Africa,21800.0,20760.0
52531,The International Guild of Knot Tyers,21778.0,21920.0
126045,Alfajr Trust,21773.0,15000.0
110160,John James Underdown Charitable Trust,21755.0,25158.0
97499,The John Parker Charitable Trust,21743.0,34860.0
113722,Norfolk Venda Educational Project,21721.0,27302.0
100252,Mamta Welfare Trust UK,21704.0,1200.0
108553,Stevenage World Forum for Ethnic Communities,21603.0,27407.0
39660,The Stopfordian Trust,21560.0,8249.0
126267,Devotion Africa,21532.0,13863.0
116586,An African Dream,21486.0,28224.0
120492,Aid to Burkina,21446.0,19099.0
125657,Olivia Road,21445.0,4712.0
22808,International Relief Friendship Foundation,21404.0,18224.0
96770,The Simon Mark Lazarus Foundation,21375.0,20199.0
128229,Hazrat Fatimatuzzuhura (Ra) Trust U.K.,21357.0,21357.0
92282,Youth Aliyah Child Rescue Scholarship and Maintenance Fund,21353.0,0.0
98618,Friends of Si-Kunda,21262.0,18882.0
76436,Friends of Lisiecki Homes in Poland,21255.0,18204.0
125623,Vision Tomorrow,21250.0,18000.0
131757,Children's Health and Development in Kenya,21218.0,16786.0
66878,Peter Cowley Africa Trust,21211.0,18361.0
