,name,income,expend
69560,Association of Blind Asians (Leeds),99459.0,92545.0
98401,Hands of Mercy International,99168.0,91826.0
105788,Ark (South Africa) Limited,98429.0,100504.0
79061,Friends of Hadhramaut,98266.0,30785.0
118594,The African Child (Uk) Limited,98265.0,105668.0
105201,Ethiopian Education Foundation,97844.0,82971.0
136229,Avicenna Global,97805.0,93865.0
93279,Bethesda Foundation Limited,97788.0,99841.0
101671,Devon Development Education,97712.0,87506.0
88289,Kollel Lev Ephraim,97471.0,94686.0
132559,Give to Orphans,97377.0,97172.0
115228,Fundatia Adept Limited,97162.0,106775.0
120436,Operation Sunshine,96754.0,108267.0
117102,African & Caribbean Diversity,96697.0,85029.0
126247,Needs International,96231.0,72555.0
97604,London International Model United Nations,96029.0,81146.0
56080,Biggin Hill Romania Group,95793.0,89322.0
113366,The B & J Charitable Trust,95596.0,90544.0
108539,Children's Homes in India Trust,95441.0,89934.0
113267,The Association of Charitable Organisations,95318.0,135916.0
130994,Saylani Welfare UK Limited,95314.0,95434.0
21947,The British Engineerium Trust Limited,95195.0,1676007.0
77364,Karen Relief and Development Fund,94958.0,50521.0
104408,Harry Cureton Charitable Trust,94802.0,60715.0
101849,Tabitha Foundation UK,94734.0,107140.0
99229,Help for Education and Local Projects in the Gambia,94432.0,104757.0
95707,The Gambian Schools Trust- Manjai Kunda,94056.0,61623.0
83992,Development Technology Workshop Limited,93989.0,173516.0
89187,Lipu-UK,93783.0,101944.0
37717,The Friends of Seva Mandir,93604.0,95536.0
134062,Lions Clubs International Multiple District 105 Charity Trust,93367.0,27463.0
129243,Lapis Lazuli Schools,93321.0,75393.0
92098,Friends of Double Joy,93199.0,90813.0
26187,Agudas Israel Organisation of Great Britain,93111.0,92579.0
67261,SKCV Children's Trust (Uk),93004.0,107343.0
107669,Brighter Future International Trust,92635.0,83797.0
92174,Uganda Conservation Foundation,92440.0,107503.0
56952,Romanian Challenge Appeal,92194.0,114727.0
55243,The Raymond Colman Charitable Trust,91611.0,94875.0
118194,Street Kids International UK,91594.0,191502.0
134252,Action Through Enterprise,91380.0,30673.0
56443,Chundikuli Trust Fund,90717.0,88086.0
109726,The Vidiyal Trust,90307.0,75949.0
118760,Multi Agency International Training and Support,90192.0,92435.0
13499,British Charity Fund - Berne,90180.0,28860.0
100553,West Kent Mediation,90100.0,96769.0
14405,Swaziland Charitable Trust,89889.0,126195.0
56037,Friends of Children in Romania,89838.0,104604.0
80448,The Petra Trust,89563.0,29718.0
20137,International Voluntary Service,89485.0,164608.0
104087,Sos Africa,89417.0,64541.0
26462,Calcutta Rescue Fund,89293.0,126215.0
59103,Tigray Development Association in the United Kingdom,89089.0,75332.0
23273,Kupas Tzedoko Vochesed Trust,88171.0,88893.0
98339,Fundays in Nottinghamshire,88154.0,84440.0
129540,Watford African Caribbean Association Limited,88132.0,103593.0
97197,Friends of the Mombasa Children,88099.0,87963.0
78193,The Wulugu Project,88048.0,127977.0
78996,International Community Assist,87690.0,123273.0
95731,Medical and Educational Aid to Kenya,87500.0,116066.0
100008,Students for Kids International Projects,87232.0,93478.0
128180,Vision 2020 Leadership Initiative,87110.0,85996.0
120637,United World Schools,86954.0,71478.0
105599,Aim for Change,86785.0,66299.0
95780,Abu Bakr and Zakeriya Memorial Charitable Trust,86770.0,84018.0
80132,In Ministry to Children,86725.0,92120.0
74800,Artcore International,86665.0,68954.0
23887,"SMT Kamalaben Bhanushanker Joshi, Samasta Bardai Widows Trust",86598.0,88934.0
106038,For - Ethiopia,86259.0,76774.0
91784,The Williams Charitable Trust,86189.0,105270.0
81288,St Nicholas' Nairobi Fund,85990.0,0.0
110493,Abdul Rehman Memorial Trust,85799.0,93261.0
102348,Pro Labore Dei,85464.0,76532.0
79777,Just Care,85391.0,64169.0
82032,"Indigenous People, African Alternatives",85333.0,72059.0
53808,The Trust for Education,85165.0,31624.0
75313,Young Asian Voices,84912.0,100943.0
82387,Forum for European Philosophy,84719.0,83981.0
89782,Community Health and Sustainable Environment,84440.0,72168.0
129633,Engineers for Overseas Development Ltd.,84371.0,65511.0
136226,Ghana Nurses Association (Uk),84362.0,69532.0
114618,Little Stars- Luxor Childrens Trust,84077.0,79687.0
111318,Lao Educational Opportunities Trust,84011.0,59770.0
97635,Friends of Tafo,83682.0,86199.0
120233,Uganda Humanist Schools Trust (Uk),83605.0,86751.0
99314,The Promise,83014.0,64854.0
136965,Poole Africa Link,82983.0,12095.0
117982,Harlesden Ummah,82726.0,63379.0
122857,One World Trust,82692.0,114162.0
116334,Chink (Children in Kenya),82332.0,77764.0
130128,Pimapalestine Limited,82019.0,83001.0
94216,Students' Education Trust,81951.0,83107.0
110720,Sos Polonia,81621.0,67207.0
105997,Bees Abroad UK Limited,81585.0,55504.0
118562,Epaphras Trust,81348.0,66971.0
119786,The Mustard Seed Project (Kenya),81330.0,37891.0
79768,The Peru Children's Trust,81048.0,71889.0
123289,Osiligi Charity Projects,81039.0,66040.0
88434,Kipungani School Trust,81010.0,78292.0
71341,Oxford Asian Cultural Association,80643.0,60462.0
90082,Akamba Aid Fund,79997.0,119573.0
36503,Children's International Summer Villages (Great Britain),79982.0,78041.0
135243,World Charity Organisation Limited,79847.0,68818.0
112340,Neema Crafts Workshop,79614.0,31953.0
122658,Africa Beecause,79497.0,72778.0
115984,Village Africa,79313.0,69737.0
132330,Be One Percent Foundation,79146.0,56474.0
121743,Bioversity International (Uk),78887.0,76979.0
44632,Indian Association - Manchester,78776.0,69332.0
116363,Voice of Comfort International,78590.0,77311.0
85688,Russian Orphan Opportunity Fund,78521.0,69705.0
108094,The Izara Khom Loy Trust,78477.0,92112.0
113443,International Society for Influenza and Other Respiratory Diseases,78372.0,156387.0
109326,The U Foundation Ltd,78311.0,56317.0
26808,Susila Dharma Britain,78283.0,75006.0
122698,African Gifted Foundation,77972.0,108474.0
98904,Helping Uganda Schools (Hugs),77779.0,73663.0
111651,Rainbows4children (Uk) Trust,77563.0,120394.0
108290,Yala Fund,77561.0,90354.0
106170,Southfield Community Action Forum Limited,77367.0,93446.0
117551,Amazing Children Uganda,77172.0,63389.0
129034,Peace and Relief International,76824.0,116853.0
87070,Communication Workers Union Humanitarian Aid,76696.0,61487.0
15694,Mozambique and Angola Anglican Association,76554.0,71950.0
64714,Friends Reaching Out,76491.0,62076.0
