,name,income,expend
42744,Yorkshire Agricultural Society,8810315.0,8371601.0
118625,Friends of Mercaz Hatorah Belz Macnivka,5672685.0,6012720.0
3037,The Geological Society of London,5470030.0,4924195.0
34251,D&ad,4882193.0,4856102.0
60160,Brathay Trust,4702000.0,5346000.0
132283,The Police Treatment Centres,4652516.0,3759511.0
71654,The National Fund,4628976.0,672611.0
36434,Royal Aeronautical Society,4314294.0,3991750.0
3414,The Physiological Society,4313000.0,4918000.0
121698,The Affirmative Corporate Bond Fund,4161000.0,390000.0
14611,British Association of Dermatologists,3962431.0,3808528.0
23496,East of England Agricultural Society,3492626.0,4603877.0
131755,The Work Foundation Alliance Limited,3186703.0,3507618.0
78624,The Drapers' Charities Pooling Scheme,3028051.0,1958112.0
131002,Hand in Hand for Aid and Development,2508413.0,2337832.0
25548,Suffolk Agricultural Association,2492452.0,2872250.0
27264,Devon County Agricultural Association,2338649.0,2380331.0
25943,Royal Norfolk Agricultural Association,2274307.0,2167789.0
80502,The Income Trust for Charities,2229000.0,3136000.0
107586,The Alpha Fund for Income and Reserves,2223000.0,650000.0
25467,Leverhulme Trade Charities Trust,2219000.0,3041000.0
43084,Newark and Nottinghamshire Agricultural Society,2179404.0,2242371.0
115753,British Olympic Foundation,2162534.0,2444376.0
12793,The Royal Cornwall Agricultural Association,2092072.0,1913199.0
19425,The Society for Experimental Biology,2071922.0,1935592.0
92130,The Affirmative Equity Fund for Charities,2067000.0,261000.0
95734,British Society for Antimicrobial Chemotherapy,2021789.0,2053547.0
7286,The South of England Agricultural Society,2010018.0,2401305.0
2972,Royal Agricultural Society of England,1985000.0,1110000.0
36392,British Universities Film and Video Council,1977024.0,1896362.0
43684,Lincolnshire Agricultural Society,1963439.0,1956021.0
44882,Doncaster Rotherham and District Motor Trades,1919265.0,2063965.0
54187,Kent County Agricultural Society,1910469.0,1767575.0
89149,The Society of Operations Engineers,1898954.0,2205033.0
55571,The New Forest Agricultural Show Society,1884665.0,1673822.0
27073,Bomber Command Association,1806602.0,194736.0
78583,The Whitehall and Industry Group,1735454.0,1766588.0
84075,Staffordshire& Birmingham Agricultural Society,1693662.0,1684007.0
11,The Federation of British Artists,1565062.0,1359317.0
121260,Education & Employers Taskforce,1455495.0,1214812.0
96991,European Orthodontic Society,1409611.0,1385499.0
83494,The Federation of European Microbiological Societies,1392713.0,1023336.0
129449,Age UK North West Kent,1341529.0,1560280.0
12612,National Sheep Association,1278477.0,1086595.0
11008,Royal Microscopical Society,1264564.0,1174421.0
71148,Chariguard Overseas Equity Fund,1247000.0,242000.0
55413,The Newbury and District Agricultural Society,1230678.0,1266095.0
8395,The Royal Economic Society,1191201.0,1264836.0
116589,The Leadership Centre for Local Government,1148326.0,1102910.0
58982,The Institute of Mathematics and Its Applications,1136217.0,1031942.0
14571,Royal Engineers Association,1102450.0,909250.0
44133,Pembrokeshire Agricultural Society,1057004.0,947886.0
94309,International Association of Teachers of English as a Foreign Language,1047794.0,995965.0
133435,A Better Future Ltd,1001809.0,952921.0
