,name,income,expend
37436,The Extracare Charitable Trust,68901000.0,63335000.0
15953,"Shelter, National Campaign for Homeless People Limited",57540000.0,59845000.0
51977,The Disabilities Trust,46519895.0,43919757.0
34300,YHA (England and Wales),45233000.0,43864000.0
107152,The Dolphin Square Charitable Foundation,31788210.0,1519611.0
54871,Avante Care and Support Limited,29975946.0,29190135.0
127339,Selwood Housing Society Limited,29695000.0,18205000.0
27910,Hestia Housing and Support,19216159.0,18753992.0
78082,Greensleeves Homes Trust,19151085.0,18645854.0
107758,The Seckford Foundation,18937000.0,16309000.0
105215,Depaul International,18480000.0,18205000.0
25195,The Single Homeless Project,18063014.0,17761758.0
37711,The Vardy Foundation,17856159.0,2521012.0
51871,Outward Housing,17455271.0,18053410.0
19680,Broadway Homelessness and Support,15220953.0,15273911.0
54424,Enable Care & Home Support Limited,15133000.0,14356000.0
120458,Trident Reach the People Charity,13556955.0,13471879.0
36246,Keren Association Limited,13150227.0,13656987.0
51598,People Potential Possibilities,13018841.0,12817594.0
123087,Pilgrims' Friend Society,12640000.0,12781000.0
82928,Golden Lane Housing Ltd,11515765.0,9154485.0
82021,Lha London Ltd,11227971.0,6761417.0
135909,Vibrance,11105576.0,11317373.0
21016,Refuge,11099596.0,9867624.0
79515,Unipol Student Homes,11025801.0,9167154.0
56633,Southside Partnership,10648000.0,10417000.0
