,name,income,expend
93059,Realife Trust,24956.0,16068.0
94661,Access for All,24922.0,27621.0
77002,Klinefelter's Syndrome Association,24868.0,16591.0
127428,Colombia Caravana Limited,24858.0,19749.0
40592,Cymdeithas Bob Owen,24639.0,15793.0
111155,Bourne Free,24551.0,18132.0
52990,Peterborough Racial Equality Council,24543.0,93102.0
119100,Human Relief,24500.0,21300.0
75783,History of Education Society,24468.0,31056.0
129582,Audlem and District Community Action,24457.0,20383.0
96358,Campaign to Protect Rural Essex,24440.0,14687.0
133080,V4u UK Ltd,24407.0,16780.0
98479,The Shelley Group,24399.0,24262.0
21812,The Peterborough Civic Society,24321.0,15238.0
44599,Pelaw Centre for Youth Activities,24175.0,20935.0
37455,The Asthma Trust for Asthmatic Children (A T a C ),24132.0,24047.0
126464,Action for Disability,24097.0,20030.0
122844,Brockhurst Charitable Trust,24066.0,33641.0
124815,South Humber Racial Equality Council,24009.0,39679.0
111102,Collins & Co Minority Resource and Legal Advocacy,24000.0,23843.0
127294,Emd Colours Limited,24000.0,19720.0
131623,Hope Debt Advice,23996.0,21257.0
94318,Women of the Year Foundation,23980.0,25714.0
24543,The Israel-Diaspora Trust,23946.0,30925.0
13659,The Thomas Hardy Society,23815.0,22278.0
58903,Bicton Overseas Agricultural Trust,23710.0,22650.0
27705,Bedfordshire Bee Keepers Association,23700.0,22743.0
71560,The Association of Friends of Connaught Court,23652.0,27337.0
100695,Barth Syndrome Trust,23620.0,4462.0
135034,Youth Legal and Resource Centre,23479.0,18907.0
81101,Teesside Homeless Action Group,23473.0,23703.0
108089,The Facefax Association,23471.0,24678.0
125720,Ocean (Cheshire) Limited,23467.0,21480.0
79489,Friends of West Norwood Cemetery,23441.0,23617.0
123859,Ca England & Wales,23341.0,23114.0
58060,Association of Friends of Cadogan Court,23306.0,29642.0
121479,North West Legal Support Trust,23304.0,30741.0
85385,Independent Community Advocacy Network North (Icann),23184.0,87818.0
66087,The London Harness Horse Parade Society,23174.0,21641.0
122401,Basic Human Rights,23148.0,26878.0
116031,Norfolk Street Partnership,23030.0,23898.0
126238,Freedom Charity,23022.0,14722.0
133730,Waveney Domestic Violence & Abuse Forum,22981.0,30384.0
114901,Bourne Valley Action Group,22902.0,10929.0
86839,The Southcourt and Walton Court Community Project,22861.0,27960.0
16426,The Friends of Urambo and Mwanhala,22841.0,30505.0
112080,Sunderland South Forum,22803.0,21226.0
129349,The Minehead Hope Centre Trust,22744.0,16976.0
135842,The Washington Trust (North East),22727.0,16894.0
66838,R M B I Friends of the Albert Edward Prince of Wales Court,22710.0,16835.0
128925,Human Being Best Ltd,22667.0,22305.0
9307,The Market Hall,22661.0,14856.0
54479,Friends of the Tunbridge Wells and District Citizens Advice Bureaux,22631.0,15648.0
127899,The Autscape Organisation,22457.0,11810.0
89233,Bedfordshire Crimebeat,22419.0,29489.0
96692,Voice for Change Domestic Violence Support (Liverpool),22140.0,12912.0
126586,Noor Inayat Khan Memorial Trust,22021.0,40705.0
96688,Brent Neighbourhood Watch Association,22019.0,13995.0
127423,Brainbox,21831.0,51834.0
107136,Archbishop Romero Trust,21819.0,15207.0
113568,Ardhmeria Ltd,21735.0,28957.0
130742,Association of Women in the UK,21726.0,21590.0
125280,Eco Saviour UK Limited,21585.0,21707.0
112741,Tongwynlais Temperance Band,21506.0,19842.0
127447,Ikhlass Masjid,21504.0,19700.0
86250,The National Gamekeepers' Organisation Educational Trust,21480.0,38452.0
16772,The Finchley Society,21463.0,23585.0
25641,National Hedgelaying Society,21365.0,23281.0
127584,Survivors Together,21338.0,19697.0
15798,Isle of Wight Hospital Broadcasting Association,21299.0,13832.0
136898,Dacortium,21284.0,12997.0
125492,Fair for All,21228.0,19786.0
37634,The Kithead Trust,21227.0,18444.0
125573,Reclaim Life,21170.0,11149.0
134269,Make Them Smile,21104.0,18023.0
130424,Neighbourhood Advice Centre,21084.0,27046.0
122452,City of Nottingham Neighbourhood Watch Council,21050.0,28361.0
75523,Llanthony Valley and District Show Society,21023.0,24368.0
39404,Chester Women's Aid,21003.0,6317.0
69623,Crown of Thorns,20967.0,9765.0
131265,Castlepoint Bangladeshi Cultural Association,20937.0,14884.0
136586,Friends of the Drop-in for Asylum Seekers and Refugees,20935.0,19163.0
83185,The Flutewise Trust,20868.0,16161.0
132670,Khalsa Bikers,20863.0,19772.0
119666,Lilies of the Valley,20835.0,21055.0
70350,The Human Potential Trust,20830.0,16839.0
11495,World Congress of Faiths,20809.0,20411.0
116322,Signpost Advice and Information Centre,20764.0,21208.0
51771,Herts Area Rape Crisis and Sexual Abuse Centre,20748.0,20945.0
28772,International Masonry Society,20725.0,25260.0
71265,Environmental Law Foundation,20576.0,17190.0
13949,Birmingham Health Safety and Environment Association,20542.0,56349.0
83897,Norm - UK,20534.0,21499.0
123425,Phoebe,20482.0,18992.0
123853,Protection Against Stalking,20440.0,8468.0
52765,Horwood Estate Bangla School,20431.0,19734.0
121361,The Gold Standard Charitable  Trust,20393.0,18882.0
113485,The Families in British India Society,20373.0,26298.0
119694,Multicultural Resource Centre,20352.0,17499.0
20215,Harlestone Institute Room,20191.0,13494.0
122235,Wicked Weather Watch,20034.0,162.0
132867,Allied Services Trust,20000.0,7085.0
28232,Caryford Community Hall Association,19981.0,26719.0
97906,Friends of North Dorset Women's Refuge,19980.0,12413.0
16771,Centerprise Trust Limited,19761.0,19441.0
104076,Evoc,19512.0,27264.0
83637,Bexley Borough Neighbourhood Watch Association,19463.0,23131.0
45199,Southport and District Chrysanthemum and Gardening Society,19413.0,18077.0
19148,The Minerals Engineering Society,19393.0,19667.0
128214,Human Rights Focus,19362.0,14896.0
25623,The Fortress Study Group,19349.0,25687.0
132903,Breaking Free Female Support,19308.0,14023.0
86618,Pakistani Welfare Organisation,19262.0,22973.0
90711,Milton Community Partnership,19250.0,24450.0
117949,Shrewsbury & Oswestry Crucial Crew,19195.0,14471.0
17249,The Kensington Society,19169.0,12612.0
76110,New Life Parrot Rescue and Helpline Service,19045.0,25855.0
2914,The London Gardens Society,18969.0,17174.0
108614,Somali Welfare Trust,18930.0,49275.0
110098,Saathi House,18914.0,36453.0
128328,Somerset Community Justice Panel,18900.0,4064.0
109096,The Mountain Trust,18872.0,17660.0
126988,Devon and Cornwall Partnership,18841.0,53420.0
132814,Joint Forces Alliance Ltd,18785.0,20513.0
9530,The Irish Genealogical Research Society,18698.0,17457.0
46087,Woolhope Naturalists Field Club,18694.0,14893.0
110796,Anxiety Alliance,18686.0,8252.0
109765,Riddings Action Group,18621.0,15481.0
105209,The Lancashire Branch of the Campaign to Protect Rural England,18608.0,49886.0
86155,Choices ( Ealing ),18604.0,23574.0
111497,Valleys of Hope Limited,18477.0,12896.0
129760,Warrington Ethnic Communities Association,18307.0,19309.0
107966,National Piers Society Ltd,18255.0,14533.0
5449,Henley in Arden Guild Hall Trust,18248.0,17165.0
69457,Brighton Ki Society,18247.0,17921.0
8646,The Saint John's Wood Society,18234.0,16739.0
95610,The Musgrave Collection,18171.0,18501.0
128617,The Iris Trust for Inspiration and Well-Being,18119.0,6241.0
8020,The Wellowgate Chapel Trust,17940.0,12279.0
17738,Romsey and District Society,17934.0,20314.0
134927,Billy's Wish,17873.0,17101.0
25417,Association of Friends of Cornwallis Court,17869.0,28340.0
122821,Wandsworth Community Safety Trust,17834.0,5230.0
28736,The Association of Friends of Zetland Court,17716.0,23202.0
118117,Ministerio Nova Vida,17690.0,16018.0
123626,Association of Afghan United in Britain,17688.0,11788.0
136868,The Edwina Lilley Charitable Trust,17670.0,6056.0
27457,The Association of Members of Independent Monitoring Boards,17560.0,18960.0
134934,Universal Board Games,17425.0,16255.0
