,name,income,expend
129031,Stockwell Green Community Services Ltd,100000.0,82667.0
64731,Swindon Childrens Scrapstore,99872.0,93726.0
114416,Lambeth Mediation Service,99464.0,113892.0
26771,The Twyford Waterworks Trust,98589.0,88242.0
119669,Animal Rescue Foundation Limited,98132.0,46968.0
29809,The High Beeches Gardens Conservation Trust,97924.0,105624.0
93662,The Fairyland Trust,97885.0,109688.0
19157,The Surrey and Hampshire Canal Society Limited,97715.0,36976.0
100487,Re-Create- Cardiff and Vale Play Services Association,97338.0,151755.0
1597,"Royal Society for the Prevention of Cruelty to Animals Bournemouth, New Forest and District Branch",97311.0,135477.0
118658,Indo - Myanmar Conservation,97211.0,114468.0
13048,Royal Society for the Prevention of Cruelty to Animals Reading with Oxon Border Branch,97152.0,67658.0
97629,Paws Animal Sanctuary (Findon),97000.0,35000.0
126490,Rushton Dog Rescue,96976.0,90790.0
112437,The Hartnett Conservation Trust,96780.0,125211.0
859,Great Torrington Commons Conservancy (Common Lands),96639.0,41991.0
56291,Greek Cat Welfare Society (Uk),96323.0,82842.0
21680,World Arabian Horse Organization,96086.0,93587.0
83098,Liverpool Cat Welfare and Sanctuary,95680.0,106342.0
80771,Medical Institute of Tamils,95678.0,92668.0
60424,Mark Davies Injured Riders Fund,95502.0,124710.0
91150,Rics Research Trust,95362.0,34076.0
95705,The Oxfordshire Branch of the Campaign to Protect Rural England,95266.0,76826.0
76458,Warrington Animal Welfare,95215.0,35783.0
96638,Wear Rivers Trust,95141.0,104060.0
120434,The Patsy Wood Trust,94738.0,713999.0
106874,Hart Gables,94617.0,80737.0
54637,Animal Shelter,94297.0,129214.0
101017,Middleton Hall Trust,94293.0,144956.0
110836,Drop4drop Limited,94135.0,108566.0
20756,"Royal Society for the Prevention of Cruelty to Animals Croydon, Crystal Palace and District Branch",93998.0,93857.0
111999,Appledown Rescue and Rehoming Kennels,93933.0,96122.0
94626,National Animal Sanctuaries Support League (Bristol Branch),93849.0,81976.0
122062,Paxton Green Time Bank,93840.0,92129.0
57075,Children's Tropical Forests UK,93737.0,296599.0
121600,Wetheriggs Animal Rescue and Conservation Centre,93552.0,101980.0
117717,Rougham Acorns and Woodlands Limited,93537.0,94985.0
122686,Alexandra Bastedo (Champions) Animal Sanctuary Limited,92803.0,58636.0
116232,Somerset Earth Science Centre,92647.0,120341.0
15321,William Morris Society and Kelmscott Fellowship,92594.0,113769.0
66715,Animal Aid and Advice (North London Group),92373.0,73778.0
15830,The Blonde D'aquitaine Breeders' Society for Great Britain Limited,92002.0,117133.0
53039,Re-Homing Animal Telephone Service,91994.0,92134.0
134484,K-9 Angels,91807.0,81704.0
88331,The Horse's Voice,91488.0,61021.0
40603,Dudley Zoo Development Trust,91461.0,27765.0
110481,Plas Derw Trust Limited,91307.0,99123.0
2451,Royal Society for the Prevention of Cruelty to Animals North West Essex Branch,91291.0,92680.0
29857,Swan Lifeline,91112.0,103799.0
137904,Setting the Milestone Limited,90787.0,55776.0
37963,The Rawdon-Smith Trust,90537.0,59594.0
110532,The Weir Link,90059.0,112369.0
2561,Royal Society for the Prevention of Cruelty to Animals Essex South West Branch,89771.0,119706.0
133856,Wild Team Conservation,89577.0,202104.0
29443,Three Owls Bird Sanctuary and Reserve,89432.0,21920.0
29044,The Seven Dials Trust,89118.0,46986.0
51687,Rescued Animals in Need (Green St. Green),88935.0,108774.0
124805,Cocker and English Springer Spaniel Rescue (Caessr),88857.0,68906.0
114273,The Coker Rope and Sail Trust,88638.0,96854.0
36817,J R Whippet Rescue,88539.0,85463.0
132393,Milton Keynes Community Mediation Service Limited,88524.0,91284.0
85059,As Soon as Possible Cat Rescue,88459.0,87997.0
136044,The Bike Project,88427.0,64856.0
18788,Mousehole Wild Bird Hospital and Sanctuary Association Limited,88141.0,79242.0
74961,Sleaford and District Furniture Recycling Project,88063.0,90408.0
108879,Priory House Charity,88016.0,51457.0
43389,Stour Valley Cat Rescue,86885.0,82732.0
93228,Foxglove Covert Local Nature Reserve,86397.0,59623.0
1587,Royal Society for the Prevention of Cruelty to Animals Cheltenham and East Gloucestershire Branch,86305.0,79529.0
19396,Norfolk Historic Buildings Trust,86204.0,152096.0
76739,South East Essex Animal Trust,86026.0,62085.0
