,name,income,expend
126553,Asian People's Disability Alliance Limited,499094.0,475549.0
85747,Community Action Project,498915.0,418306.0
110908,Eritrea and the Horn of Africa Relief Ethar,497051.0,371357.0
121090,Herts Aid,494130.0,440928.0
129929,Women Living Under Muslim Laws - International Solidarity Network (Wluml),490515.0,424922.0
112396,Village Water Limited,490214.0,489345.0
97339,The Mango Tree Orphan Support Programme,488882.0,693464.0
71923,Staffordshire Buddies,483911.0,445497.0
37006,Ablechildafrica,481817.0,560335.0
95119,Afghan Connection,476174.0,469226.0
79983,African Initiatives Ltd,475935.0,477966.0
26959,The Band Aid Charitable Trust,473542.0,425403.0
114908,Network for Africa,470596.0,479086.0
78687,The Tibet Relief Fund of the United Kingdom,467839.0,390211.0
94500,Sahara Communities Abroad (Sacoma),467677.0,472445.0
103413,Save the Mothers Trust (SMT),464419.0,478331.0
131578,Qatar Charity (Qcuk),460511.0,199531.0
118578,Asia Pacific Childrens Fund,454048.0,453250.0
19397,Be'er Avrohom (Uk) Trust,452373.0,451748.0
108011,Summit House Support,451558.0,488308.0
92754,Sahara for Life Trust,451113.0,472516.0
108379,Msaada,448192.0,449336.0
54673,South Asian Concern Charitable Trust,445172.0,439243.0
16053,The British Simmental Cattle Society Limited,444961.0,459097.0
105812,The Stone Family Foundation,443628.0,4624463.0
101605,The Norton Rose Fulbright Charitable Foundation,441204.0,351953.0
26251,The Apollo Foundation,439641.0,176998.0
22557,Childaid to Russia and the Republics,438311.0,389118.0
89246,Nepal Leprosy Trust,435423.0,487324.0
5901,The Crerar Hotels Trust,430439.0,421215.0
20059,The Schreib Trust,428234.0,667874.0
96772,Friends First,425898.0,389030.0
89157,Transform Africa,425189.0,424555.0
81432,United Aid for Azerbaijan,422073.0,375988.0
54236,Chinese Wellbeing,421811.0,469196.0
115660,My Israel,418045.0,385010.0
99731,Pratham UK,417741.0,444638.0
26288,The Graham Layton Trust,416899.0,438377.0
112011,The Cambodian Childrens Charity,416193.0,447477.0
85087,The International Continence Society,413651.0,421218.0
93580,Trelya,411129.0,436488.0
96868,Archange Lebrun Trust Limited,409983.0,483612.6
77754,Chernobyl Children's Project (Uk),408920.0,490596.0
103354,African Foundation for Development Afford,408423.0,418012.0
102915,Mop Foundation,406583.0,393019.0
115519,African Prisons Project,405549.0,410043.0
99657,Education for the Children Foundation,405360.0,409046.0
93547,The Vail Foundation,402996.0,1377833.0
100805,Peace Brigades International UK Section,401779.0,339452.0
99373,The Vanessa Grant Trust,401262.0,367987.0
102364,Ripple Africa,400210.0,366126.0
117545,Go Help Asia Trust,399236.0,170674.0
106763,H S Grewal Charitable Trust,398487.0,384635.0
109113,Sustain for Life,398286.0,442869.0
104815,Point Europa Ltd,397226.0,321323.0
101218,Children in Deen,396409.0,231681.0
4077,Gainsborough's House Society,391431.0,383783.0
95429,The Africa Foundation,390897.0,360084.0
70926,Subco Trust,390592.0,362607.0
37472,The Ireland Fund of Great Britain,389830.0,535178.0
121817,Global Brigades UK,388961.0,386805.0
15508,Venice in Peril Fund,387963.0,166000.0
125030,Wateraid International,386000.0,556000.0
100160,Kids for Kids,382059.0,280345.0
61638,Environment Africa Trust,380500.0,263586.0
101181,Park Lane Foundation,379803.0,78539.0
36566,The Hispanic and Luso Brazilian Council,378840.0,661093.0
76884,Ebenezer Aid Fund,378691.0,284739.0
108937,Article 25,373636.0,276854.0
20877,Village Service Trust,373615.0,129393.0
78849,Children with Special Needs Foundation,367676.0,389165.0
25558,Amud Hachesed Trust,367405.0,350260.0
54292,Money for Madagascar,366252.0,296122.0
96177,Starfish Greathearts Foundation,365444.0,291095.0
27790,Amnesty International Charity Limited,365000.0,166000.0
98338,The Unheard Voices Trust,364419.0,113054.0
84262,The British Friends of Ezer Mizion,362606.0,293658.0
90867,Women and Children First UK,361233.0,552279.0
72232,Educaid Sierra Leone,358460.0,355878.0
69108,World in Need International Ltd,356309.0,358312.0
132467,Foundation K,354452.0,338000.0
98731,Safehands for Mothers Charitable Trust,353735.0,275237.0
67885,The Mutual Trust Group,352527.0,397807.0
112666,The Akshaya Patra Foundation UK,351653.0,480868.0
133383,Grace Dieu Charitable Trust,351066.0,18500.0
101590,Albertine Rift Conservation Society,349327.0,312147.0
110029,Onevoice Europe,349189.0,323470.0
125145,International Outreach,349184.0,114880.0
52040,The World Parrot Trust,347910.0,180824.0
133665,Raise the Children International,347629.0,1224.0
130721,The Craig Bellamy Foundation,345776.0,305566.0
64082,Education Aid for Palestinians,345364.0,334675.0
134458,Grace to You Europe,341293.0,219525.0
60649,Life Education Centres West Midlands,338537.0,346645.0
103537,Ecpat UK,336116.0,438831.0
106141,Tamil Aid Limited,335966.0,306445.0
99901,"British Friends of Zaka - ""Chessed Shel Emet""",333795.0,294569.0
99325,Joel Memorial Limited,333190.0,463684.0
21648,Hatzola Trust,329556.0,400943.0
132174,Human Concern,327925.0,324353.0
103152,The Hotcourses Foundation,327911.0,345135.0
129875,Hatua,326442.0,38825.0
85596,Dentaid Limited,326065.0,257121.0
94191,Open Arms Malawi,324299.0,403241.0
119945,East Africa Welfare and Development Association,321461.0,284573.0
119996,African Wildlife Foundation,320886.0,300129.0
108995,Teach a Man to Fish UK Limited,320809.0,339776.0
37835,Give a Child a Toy Limited,318652.0,198239.0
104188,Giving World,318311.0,297129.0
113983,Malawi Relief Fund UK,318231.0,276151.0
80973,Village Aid,317933.0,274038.0
121842,Amc Trust,317899.0,234138.0
117588,Rwanda Aid,316201.0,235291.0
81451,International China Concern,315313.0,304115.0
113295,Meir Hatorah,308812.0,222260.0
101763,Shared Interest Foundation,308210.0,315883.0
134695,Hellenic Hope,306275.0,65865.0
113044,Development Aid From People to People UK,306084.0,305332.0
29153,Fayz-E-Husayni International Trust,306053.0,271435.0
75738,Jubilee Debt Campaign,305715.0,337700.0
95994,The Karen Hill Tribes Trust,305636.0,351339.0
109967,Al Mustafa Trust International,304909.0,329417.0
99403,Filmaid International UK,303256.0,273580.0
86163,El Shaddai Charitable Trust Limited,301893.0,233838.0
87346,Givingworks,301762.0,301049.0
71952,Mesopotamian League,301142.0,281415.0
82168,Acs International Schools Foundation,300973.0,252434.0
123098,The Touchstone Trust for Education,299675.0,422169.0
124970,Arts for India,298483.0,322691.0
70719,The Karibuni Trust,293614.0,202650.0
115232,The Henry Van Straubenzee Memorial Fund,287074.0,276132.0
59203,Drive Forward Foundation,285634.0,266971.0
124161,WCS Europe,283362.0,312355.0
89223,Inter-Cultural Youth Exchange (Icye-UK) Ltd,281596.0,300842.0
109380,Stopaids,278812.0,361238.0
28021,Friends of Yad Sarah,276683.0,291576.0
110040,Teams4u the Charity,276257.0,263129.0
95250,Project Kinshasa,276050.0,158294.0
78288,Afpic International in the UK Limited,275214.0,229327.0
51628,The International Churchill Society,275021.0,111878.0
113779,World Voices Positive,274683.0,263927.0
95488,Advantage Africa,273193.0,261879.0
80799,African Childrens Educational Trust,272718.0,216988.0
23411,The Charles Wallace India Trust,272142.0,248024.0
87636,MPM Charitable Trust,271079.0,174023.0
41231,Lancaster Footlights,271041.0,252538.0
94666,The Pakhar Foundation,270612.0,197402.0
82258,Touchstone Community Development,270269.0,275059.0
