,name,income,expend
8728,Trust Property Held in Connexion with the Sisters of the Holy Family of Bordeaux,9809566.0,5186067.0
78471,Keychange Charity,7753384.0,7623401.0
76474,Uohc Foundation,7710216.0,7935195.0
7421,Chabad Lubavitch UK,7508202.0,7745365.0
80971,Rzim Zacharias Trust,7197387.0,2712110.0
17994,Hymns Ancient and Modern Limited,7147778.0,6674853.0
112222,Ezer V' Hatzalah Ltd,7084860.0,7109898.0
25126,Premier Christian Media Trust,7001283.0,7017295.0
104157,SF Foundation,6999305.0,4575808.0
67765,The Emmanuel Community Charitable Trust Limited,6991009.0,7139686.0
108843,Asser Bishvil Foundation,6926877.0,6471735.0
87941,Kabbalah Centre,6236922.0,4056186.0
28025,Dawat-E-Hadiyah Trust (United Kingdom),6191298.0,6109055.0
117130,Omf International (Uk),6110703.0,6944288.0
67512,Hughes Travel Trust,6109747.0,5869187.0
119817,Yesamach Levav,5584222.0,5546048.0
110655,Kaleidoscope Project,5475619.0,5051689.0
128626,The Beaverbrooks Charitable Trust,5473770.0,250011.0
105917,Seedbed Christian Community Trust Limited,5332363.0,3877085.0
21312,Outreach 3 Way,5191000.0,5026000.0
131843,Teaching Leaders,5004454.0,4802690.0
36634,Caritas Care Limited,4989102.0,4981816.0
77476,Rokpa Trust,4816434.0,2544248.0
96681,Impetus Trust,4750450.0,5358782.0
18540,Kisharon,4669602.0,4557572.0
119238,Memralife Group,4627629.0,4960847.0
124742,Lichfield Cathedral School,4498914.0,4416765.0
88973,Betel of Britain,4492287.0,4025621.0
9995,Sailors' Society,4332000.0,3760000.0
101689,1893 Derby RSD Company,4141804.0,4116049.0
9972,Friends Trusts Limited,4077656.0,4095754.0
57955,New Kadampa Tradition - International Kadampa Buddhist Union,4004043.0,2581748.0
78780,Jah-Jireh Homes,3917098.0,3478750.0
12735,Crosslinks,3887188.0,3090025.0
126004,Mifal Hachesed Vehatzedokoh,3712794.0,3744582.0
126346,The Movement for Reform Judaism,3686618.0,3243597.0
36247,Ahavath Chessed Charitable Association Limited,3669705.0,2292632.0
95904,Amana Trust,3655527.0,2139303.0
104092,Inter-Varsity Press,3643275.0,3641101.0
42672,Catholic Care (Diocese of Leeds),3633074.0,3898606.0
68865,Leeds Jewish Welfare Board,3561109.0,3373633.0
107166,Dawat-E-Islami UK,3521555.0,1689025.0
88978,The Message Trust,3504478.0,3338132.0
103219,Soka Gakkai International - UK,3497476.0,3591521.0
45145,Caring for Life,3490405.0,3558855.0
72590,The Traidcraft Exchange,3427000.0,3408000.0
25495,Duchesne Trust,3424117.0,1981464.5
104190,Hadras Kodesh Trust,3415224.0,3279016.0
27849,CWR,3398885.0,3597122.0
23022,Lonia Limited,3372547.0,1522007.0
10030,The Wilverley Association,3288223.0,3037141.0
72897,Forward in Faith Ministry U.K.,3208866.0,1839648.0
105461,Rock UK Adventure Centres Limited,3048566.0,3048073.0
110887,The Jewish Leadership Council,2905344.0,2782220.0
28425,Chevras Mo'oz Ladol,2903627.0,2838194.0
105630,The Leaders of Worship and Preachers Trust,2870344.0,2768082.0
80788,Lancaster Foundation,2721350.0,2643758.0
87469,Amabrill Ltd,2636788.0,3048693.0
96167,The Joseph Rank Trust,2620000.0,2637000.0
9821,Wec International,2533760.0,2697091.0
108913,Canterbury Cathedral Trust Fund,2490748.0,1534260.0
82304,Clarendon Trust Limited,2430373.0,2619146.0
94298,Cardinal Hume Centre,2428000.0,2497000.0
97208,The Park Charitable Trust,2357643.0,4392401.0
90842,New Wine International,2292731.0,2036026.0
123107,KT Educational Charitable Trust,2283000.0,1949000.0
124606,Anglican Consultative Council,2282576.0,1913856.0
8708,Roman Catholic Purposes Administered in Connection with the Society of African Missions,2269399.0,1223742.0
12379,The Welsh Baptist Union Corporation Limited,2264949.0,1551464.0
39251,The Jesmond Trust,2260726.0,1521494.0
29710,Teen Challenge UK,2256423.0,2482691.0
16981,Oshwal Association of the UK,2185617.0,1004864.0
99851,Teshuvoh Tefilloh Tzedokoh,2137498.0,2083374.0
14338,Feba Radio,2133727.0,2368680.0
118434,Caritas Diocese of Salford,2107188.0,2271349.0
87180,Muslim Charity Helping the Needy,2106557.0,2260275.0
102833,Dhammakaya International Society of the United Kingdom,2098085.0,844129.0
96312,Lee Abbey Fellowship,2042502.0,2065880.0
9407,The Machzikei Hadass Communities,2039295.0,2003775.0
35161,Wycliffe Hall,2030386.0,2055016.0
116545,Valley Cids and Related Charities,2007107.0,1891427.0
26849,The World Ahl Ul-Bayt (A S ) Islamic League (W a B I L ),2004804.0,1002157.0
131793,All Saints Kingston Development Trust,1980129.0,1697459.0
126961,The Charis Trust,1972142.0,727473.0
128307,Near Neighbours,1933000.0,1643000.0
102043,Minhaj-Ul-Quran International,1926731.0,1089008.0
88699,The London Jewish Cultural Centre,1923118.0,1990187.0
112131,Renewal Christian Centre,1888553.0,1651579.0
67935,The Aimwell Charitable Trust,1877730.0,1386852.0
5330,The Incorporated Catholic Truth Society,1873717.0,2071512.0
37269,The Karuna Trust,1855505.0,1579763.0
105525,Mission Direct Limited,1853809.0,1797577.0
25857,Greenbelt Festivals,1845614.0,1756163.0
94268,Festival of Life,1842941.0,1818276.0
37735,Stobart Newlands Charitable Trust,1837790.0,1595688.0
29449,Universal Prayer Group Ministry,1807108.0,1784929.0
95189,The Langham Partnership (Uk and Ireland),1793259.0,1931990.0
58983,Waltham Forest Noor Ul Islam Trust,1788897.0,1291317.0
77846,New Frontiers International Trust Limited,1775000.0,2081000.0
72029,House of Praise Trust,1761680.0,1983852.0
95113,Icc Missions,1761000.0,1395000.0
35788,"Ridley Hall, Cambridge",1749612.0,1556099.0
41108,Outreach Community and Residential Services,1723236.0,1657909.0
122900,Islamia Schools Limited,1720840.0,1714775.0
78158,Sat-7 Trust Limited,1710850.0,1684418.0
13280,Frankgiving Limited,1707660.0,1389045.0
85376,Westward Pathfinder,1698081.0,1683984.0
100515,Revelation Foundation,1669635.0,1615397.0
74686,Viva Network,1654608.0,1579488.0
22634,Project S E E D,1653878.0,1520112.0
133300,Gillani Noor Masjid,1643051.0,101797.0
90402,The Toybox Charity,1638491.0,1560088.0
18227,The Talmud Torah Machzikei Hadass Trust,1637567.0,763534.0
80745,The Titus Trust,1631444.0,1788953.0
17211,Siva Charitable Fund,1630877.0,1629781.0
22651,The Bais Rochel Dsatmar Charitable Trust,1620245.0,1356274.0
88131,Sheffield Young Women's Christian Association,1551765.0,1413751.0
121867,New Schools Network,1546411.0,1505571.0
92541,CMZ Ltd,1542059.0,1688841.0
108565,Kolyom Trust Limited,1516865.0,1372747.0
76904,The Maurice and Hilda Laing Charitable Trust,1516562.0,3851018.0
20861,The Blagrave Trust,1516010.0,1409332.0
12719,The Order of Friars Minor Conventual,1511508.0,736196.0
14339,Jewish Joint Burial Society,1502701.0,773926.0
8742,Lee Abbey International Students' Club,1500040.0,1422488.0
123082,The Philadelphia Network Limited,1499276.0,1425847.0
132293,HMC (Uk),1490641.0,1457386.0
115114,Active Communities Network Limited,1476167.0,1432585.0
116442,The Society of the Little Flower,1467718.0,1424867.0
28831,Impact Giving UK Trust,1455682.0,1466346.0
6527,The Royal Foundation of St Katharine,1437656.0,1409477.0
43127,Hebron Hall Limited,1431086.0,1202636.0
70987,Al Badr Islamic Trust,1422923.0,1190494.0
129674,The Garden Tomb (Jerusalem) Association,1422504.0,1339972.0
35158,The Society of St Stephens House,1421315.0,1181222.0
108999,"Trinity Church, Brentwood",1404723.0,1591582.0
90278,Minhaj-Ul-Quran Welfare Foundation,1402939.0,1029064.0
27789,Wiseheights Limited,1390285.0,1705554.0
25448,The Khoja Shia Ithnaasheri Muslim Community of London,1378397.0,1318175.0
29663,Alive Publishing Limited,1374506.0,1379361.0
6725,The Central England Area Quaker Meeting Charities,1368281.0,1398397.0
71824,International Nepal Fellowship,1358124.0,1110112.0
108653,New World Mission Association UK,1341059.0,1079062.0
96896,Swansea and Brecon Diocesan Board for Social Responsibility,1332333.0,1251742.0
100719,Gerald Palmer Eling Trust Company,1324122.0,1423720.0
124113,Kingston Meeting House Charity,1322900.0,2419421.0
111627,King's Arms Trust (Bedford),1321687.0,1060288.0
103953,Ifoundation Limited,1310384.0,744018.0
115574,Saltbox,1305948.0,1190758.0
128485,Bnos Yisroel School Manchester,1292978.0,1272258.0
62127,Oglesby Charitable Trust,1285940.0,950846.0
118536,St Martins Cathedral Properties Limited,1283430.0,812215.0
87903,Smile International,1282733.0,1198619.0
13717,The Hari Prasad Shastri Charitable Trust,1281747.0,63397.0
132572,The Western Charitable Foundation,1266767.0,727809.0
6900,The Sir James Reckitt Charity,1263455.0,1384645.0
38188,Trust Property Held in Connexion with the Birmingham Central Synagogue,1254794.0,236504.0
111804,Tchabe Kollel Limited,1250161.0,1250237.0
4915,Baron Davenport's Charity,1246009.0,1259041.0
82185,Partnership for Growth,1243516.0,1305895.0
97519,Mercy in Action,1241700.0,1189935.0
67071,Talmud Torah Education Limited,1235362.0,1223825.0
82240,Apostleship of the Sea,1233872.0,1151511.0
41124,St. David's Children Society,1231327.0,904897.0
126862,Tauheedul Charity,1228655.0,823820.0
5590,Aston - Mansfield,1226490.0,1305301.0
111078,Krizevac Project,1226027.0,1240716.0
86788,Bhaarat Welfare Trust,1218099.0,1285640.0
6154,The Evangelical Movement of Wales,1217014.0,884620.0
83799,New Community Network,1215448.0,1226004.0
15394,S L G Charitable Trust Limited,1205730.0,886429.0
71272,Hope Worldwide,1205628.0,1116320.0
90016,Limmud,1194621.0,1251339.0
20824,Hurdale Charity Limited,1192266.0,1289979.0
96737,The Blair Trust Fund,1191758.0,208020.0
90101,The Keswick Convention Trust,1189604.0,1052521.0
91723,Christians in Sport,1185460.0,1247254.0
52382,Floris Books Trust Limited,1178902.0,1004352.0
16549,Walsingham Trust,1176405.0,1249015.0
123837,The Sikh Channel Community Broadcasting Company Limited,1176022.0,1301169.0
128773,Diamond Way Teachings and Centres,1171240.0,232347.0
57205,Frontiers,1169825.0,1176497.0
62239,Elrahma Charity Trust,1169723.0,1301659.0
76902,Board of Deputies Charitable Foundation,1167273.0,1205157.0
56623,Union Chapel Project,1161177.0,906777.0
85355,The Ferry Project,1158303.0,1171702.0
81604,Maryvale Institute,1150885.0,1132376.0
103582,All Nations,1137210.0,1011991.0
2786,Hawthorne Trust Limited,1134516.0,1065571.0
7136,The Oxford Group,1123145.0,1229027.0
56711,Remar Association (Uk),1117438.0,1159888.0
94583,Latate Limited,1115683.0,878013.0
17301,The Family Federation for World Peace and Unification,1110849.0,1002446.0
118364,Central G H Trust,1109860.0,654640.0
69514,World Ort Trust,1092900.1,983549.0
105551,Southwark Diocesan Welcare,1090475.0,1150200.0
19206,Quwwat-Ul-Islam Society Newham London,1075657.0,1050824.0
24291,Trumros Limited,1071507.0,1193521.0
84438,Missionaries of Charity of Mother Teresa of Calcutta Trust,1069889.0,1171041.0
2588,Sir Halley Stewart Trust,1063000.0,917000.0
21174,Shri Vallabh Nidhi - UK,1062760.0,974897.0
2930,Seventh-Day Adventist Association Limited,1056695.0,1055611.0
24897,David Pearlman Charitable Foundation,1055704.0,225451.0
107366,Mankind Welfare Trust,1050522.0,1047125.0
7517,The Association of British Members of the Sovereign Military Order of St John of Jerusalem of Rhodes and of Malta,1048388.0,1069390.0
85116,The William Wilberforce Trust,1038943.0,1024570.0
97419,The Torch Trust for the Blind,1038182.0,1040396.0
