,name,income,expend
27063,The Somers Town Community Association (Camden),499686.0,451075.0
97401,All Saints Community Development Company,498127.0,409977.0
69354,Royds Community Association,497064.0,605266.0
126470,Afghan Association Paiwand Ltd,496793.0,473141.0
85263,Community Development Agency for Hertfordshire,494616.0,383989.0
43200,Better Leeds Communities,492705.0,513710.0
94531,Kingswood Community Transport,491954.0,383043.0
86213,Island Advice Centre,491409.0,546821.0
78894,Lady Mcadden's Breast Screening Trust,490944.0,504288.0
108971,Maiden Lane Community Centre Ltd,489813.0,487081.0
87544,Bridges Community Centre,489030.0,524871.0
112362,Wirral Change Limited,488819.0,402236.0
100081,Kickstart Norfolk Ltd,488170.0,408156.0
118278,Cricklade and District Community Association,487473.0,492179.0
37719,Daft as a Brush Cancer Patient Care Charitable Trust,486461.0,234125.0
31563,Lymington Community Association,486083.0,412276.0
31906,Grange Fellowship Community Association,485296.0,436968.0
117681,Chinnbrook Family and Community Project Limited,483313.0,493253.0
95609,Hartcliffe and Withywood Community Partnership,483105.0,474639.0
66756,Central Berkshire Education Business Partnership,481614.0,544390.0
91453,Ravensthorpe Community Centre Limited,480707.0,378991.0
28496,Centre 70,479589.0,459859.0
112153,Henderson Trust,478724.0,445496.0
75293,Brownhills Community Association Limited,478489.0,448546.0
88702,Warwickshire Rural Community Council,477565.0,385211.0
43634,Rural Action Yorkshire Limited,475006.0,442573.0
51220,Community Council of Lancashire,473697.0,608078.0
55829,Lydney Dial-a-Ride and Community Transport,473203.0,489733.0
94473,Gosport Community Association,469117.0,481258.0
25358,Navnat Vanik Association of the United Kingdom,468146.0,394086.0
7849,York Civic Trust,466271.0,448835.0
122839,"Carers Advice & Resource Establishment, Sandwell (Cares)",465907.0,419893.0
81498,Sutton Community Transport Charity Company,465620.0,495355.0
114496,Your Travel Borough Wide Ltd,465592.0,586491.0
118762,South Sefton Development Trust,465543.0,419564.0
115428,Centre for Theology and Community Limited,463992.0,485755.0
130118,Litherland Youth and Community Centre,460314.0,393250.0
88156,Anjuman-E-Jamali (Bradford),460228.0,167817.0
114122,Wycombe Wanderers Sports and Education Trust,459057.0,464656.0
78077,The Chelsea Centre Ltd,458297.0,437123.0
28938,The Sidings Community Centre,455973.0,464847.0
106849,Norwich Heritage Economic and Regeneration Trust,455194.0,408712.0
34880,Hainault Forest Community Association,452821.0,451359.0
93378,Number 8,451957.0,476590.0
127326,Aspiring Communities,449971.0,89105.0
84980,Tendring Community Transport,444481.0,440527.0
106413,East Hull Community Transport,443890.0,487973.0
126658,Knotty Ash Community Transport,442811.0,417193.0
104702,The Trust for Developing Communities,441888.0,516784.0
112580,East Durham Community Development Trust Ltd,439783.0,345742.0
99767,Humber and Wolds Rural Community Council,439314.0,528107.0
98106,Slough Community Transport & Shopmobility,437475.0,465732.0
101770,Linwood Community Co-Operative Ltd,436864.0,487964.0
125593,Access to Business,435252.0,552930.0
17099,Grange Community Association,435143.0,380007.0
116846,Gorseinon Development Trust,434932.0,410400.0
121270,West Itchen Community Trust Limited,434686.0,367362.0
68187,Beechwood Community Trust Limited,434554.0,404380.0
106679,Yemeni Community Association in Sandwell Limited,433775.0,382772.0
17498,The Robert Gavron Charitable Trust,433345.0,558420.0
118002,Islamic Integration Community Centre Iicc,432143.0,92044.0
103015,Aspiring Communities Together Ltd,429406.0,410984.0
103793,Ramsey Abbey Walled Kitchen Garden Trust,428255.0,19321.0
76265,Community Action Norfolk,425767.0,408148.0
124110,Hornsey Lane Estate Community Association Limited,425235.0,413488.0
77965,Whitehaven Community Trust Limited,424172.0,392222.0
82756,Gilfach Goch Community Association,423517.0,507314.0
93546,Commonside Community Development Trust,419234.0,447940.0
123579,Iupap UK,419137.0,336140.0
78619,Test Valley Community Services,416240.0,426697.0
107372,Fair Shares Gloucestershire,415772.0,390134.0
119418,St Mary Islington Community Partnership,415189.0,412036.0
128431,Positive About Young People,411637.0,474704.0
135341,Huntingdonshire Association for Community Transport,406963.0,404046.0
126010,Kielder Water and Forest Park Development Trust,406815.0,442382.0
38069,Shree Sanatan Mandir and Community Centre,404865.0,317764.0
78233,Ashiana Community Project,404336.0,406224.0
99782,Southern Holderness Resource Centre,403181.0,412931.0
102091,Phoenix Community Transport,400848.0,406842.0
33371,Kesgrave War Memorial Community Centre,400637.0,471739.0
20179,Hon P N Gibson's Charity Trust,399398.0,19534.0
104151,Nottingham Women's Centre Limited,399109.0,362711.0
117063,The Kench Hill Charity,399046.0,315404.0
100606,Thanet Community Transport Association,398240.0,367731.0
90291,Voluntary Organisations' Network North East,397906.0,472882.0
18454,Greenwich Islamic Centre,396710.0,166343.0
135718,Wrights Meadow Centre,396060.0,303347.0
57482,Malachi Community Trust,394659.0,191766.0
106453,Berwick-Upon-Tweed Community Development Trust Limited,394212.0,394804.0
91636,Morton Community Centre,393771.0,405852.0
87219,Action to Regenerate Community Trust,392447.0,316527.0
71482,Community Council of Staffordshire,390415.0,387844.0
1546,Viscount Amory's Charitable Trust,389967.0,440463.0
78865,Greek Community of Manchester Trust Fund,387100.0,134106.0
120010,Ingol and Tanterton Community Trust Limited,386410.0,373086.0
77034,Curzon Clevedon Community Centre for the Arts,382944.0,425743.0
122773,Crowborough Community Association,380298.0,197332.0
78985,North London Muslim Community Centre Limited,379744.0,376704.0
92317,Embrace UK Community Support Centre,379677.0,420448.0
96253,Paddock Community Trust,375803.0,371874.0
123695,Redcar & Cleveland Voluntary Development Agency,374978.0,340077.0
103668,North Holderness Community Transport Ltd,372339.0,289305.0
45792,Shirebrook Miners' Welfare Centre,371543.0,316443.0
41551,The Sobriety Project Limited,370269.0,449118.0
115474,Finsbury Park Community Hub Ltd,369014.0,455049.0
86924,Croydon Accessible Transport,368249.0,339751.0
99293,Danbury Community Association (Trust) Limited,367649.0,360472.0
110722,Ocean Somali Community Association,367084.0,440480.0
84045,Venture Community Association,366574.0,415165.0
123134,Brentwood Community Transport,364654.0,308723.0
115979,St Albans Community Association,364198.0,392451.0
99450,Cawthorne Children's Centre,364026.0,373331.0
96210,Community Transport Calderdale Ltd,363722.0,354480.0
81937,The Community Council for Somerset,361776.0,383762.0
125249,Essex Cricket and Community Trust,361615.0,152751.0
123890,Himilo Social and Cultural Organisation,360543.0,57986.0
87745,Manor Community Childcare Centre Limited,357663.0,366849.0
88159,Anjuman-E-Hamidi (Manchester),357153.0,402493.0
120252,Leicester Holme Project Limited,356306.0,375400.0
43993,Warrington Community Transport,353899.0,347518.0
20177,Lauderdale House Society Ltd,353843.0,276766.0
32402,All Souls Clubhouse,352638.0,391486.0
125367,West Hull Community Transport,351471.0,354248.0
78041,Ssba Community Trust,349327.0,351170.0
101511,Goole and District Community Transport Group,349196.0,312425.0
72150,St Augustine's Community Care Trust,348033.0,296166.0
111486,Involve North East,342614.0,332881.0
54723,The National Federation of Community Organisations,340895.0,407043.0
69602,The Shropshire County Federation of Women's Institutes,340513.0,107687.0
111704,Shallowford House,339189.0,369173.0
38414,The Hinckley Concordia Association,338791.0,264005.0
86164,The Avon and Somerset Police Community Trust,337000.0,413747.0
86132,Heathrow Muslim Community Centre,336162.0,240960.0
130170,Donnington Doorstep,335961.0,361822.0
109040,Cypriot Community Centre of the Association of Cypriot Organisations,333244.0,380071.0
94048,Living Well Project,331768.0,315630.0
5431,The W E Dunn Trust,330283.0,218114.0
101154,Inspire Suffolk Ltd,329946.0,369193.0
108596,Working Actively to Change Hillfields Limited,329872.0,138035.0
124514,Harlow Community Transport,329073.0,343188.0
119618,Hebden Bridge Community Association Ltd,328551.0,417253.0
132103,Garnsychan Partnership,327599.0,333109.0
43321,The Galtres Centre,327550.0,341773.0
120781,Bridges Charitable Trust,326295.0,75584.0
1906,The Women's Royal Army Corps Association (Incorporating Queen Mary's Army Auxiliary Corps and Auxiliary Territorial Service Comrades Association),325799.0,379851.0
131607,Newcastle Tenants and Residents Federation,325683.0,238955.0
121629,The Enfield Island Village Trust,322741.0,368016.0
44225,Bethel Memorial Hall,319812.0,321697.0
128678,Burton Albion Community Trust,319245.0,340677.0
123974,Social Business Network,319238.0,298897.0
30377,Gerrards Cross Community Association,319122.0,310112.0
106487,The Enfield Island Youth and Community Trust,319083.0,316513.0
120319,Llanhilleth Miners Institute Ltd,318645.0,302855.0
105184,Crystal Palace Community Development Trust,318300.0,260236.0
125736,Severn Centre Trust Ltd,317715.0,380670.0
118256,Plus You Limited,316322.0,305381.0
103702,Elstree Borehamwood and District Community Association,313643.0,218989.0
125306,Fair Money Advice,312254.0,221465.0
56370,Ucheldre Centre,309974.0,329114.0
130004,Community Action Northumberland,308479.0,303666.0
