,name,income,expend
10766,Rutland Agricultural Society,98000.0,118000.0
79171,Society of Ploughmen Ltd,97714.0,91765.0
127451,Pathways at Kennington Cross,97165.0,97641.0
117787,City of Sanctuary,96441.0,43817.0
115485,Ash-Worth Time Bank,95769.0,54292.0
131948,Sturfit,91808.0,65286.0
128036,The Welcome (Knutsford) Limited,91143.0,73958.0
57924,Holsworthy and Stratton Agricultural Association,91072.0,68082.0
135575,Common Cause Exchange,91062.0,58172.0
13605,The Aristotelian Society,88736.0,107312.0
55038,North East Hants Agricultural Association,87242.0,96147.0
105451,The Brecknockshire Agricultural Society,86649.0,82068.0
9366,The Manchester Literary and Philosophical Society,86482.0,79468.0
121045,The Farming Life Centre,84496.0,84216.0
8790,The Cutler Trust,82755.0,37007.0
126055,Kent Afghan Community,82309.0,13026.0
36400,The Air Pilots Trust,82060.0,58221.0
38083,The Merioneth Agricultural Society,80720.0,72756.0
20222,Bridgwater Agricultural Society Limited,80559.0,40612.0
121233,Nottingham Soroptimist Trust,80448.0,11112.0
6793,Liverpool Marine Engineers' and Naval Architects' Guild,79942.0,82790.0
127058,Kaleidoscope Enterprise Limited,79707.0,56852.0
133557,North West Gifted and Talented,79349.0,46930.0
16614,The Chromatographic Society,78502.0,77196.0
6843,Ripley and District Agricultural and Horticultural Society,78128.0,60022.0
6487,Wharfedale Agricultural Society,76925.0,93976.0
126334,Blue River Support Services,76441.0,64183.0
122457,Camille's Appeal,75412.0,24461.0
117204,Rigul Trust,74915.0,66841.0
126425,The Institution of Diesel and Gas Turbine Engineers,74902.0,84629.0
128172,Lacauk Limited,73313.0,89560.0
127239,Huddersfield Pakistani Community Alliance,72265.0,71689.0
58279,Essex Agricultural Society,72203.0,65571.0
25297,Commonwealth Association of Architects,70620.0,102287.0
131915,Special Reconnaissance Regimental Association,69387.0,27846.0
117464,Kingsbridge Agricultural and Horticultural Society Limited,68752.0,61807.0
103672,Tockwith and District Agricultural Society Limited,68427.0,51928.0
121475,Cafe Jericho Limited,66737.0,66093.0
124478,Telugu Association of London,66312.0,45655.0
121290,Memon Association Leicester Limited,65931.0,34336.0
122922,Coventry Resource Centre for the Blind,65154.0,70433.0
114760,Stanhope Agricultural Society,64851.0,78969.0
126782,B@titude Limited,64851.0,73935.0
123815,Majlis-E-Ishaatul Qur'aan,64713.0,50681.0
15180,British Poultry Science Ltd,64501.0,49791.0
50397,Cartmel Agricultural Society,64479.0,64949.0
129248,Wythenshawe Community Media,62485.0,59843.0
125920,Tassaduq Welfare and Educational Society,61907.0,60926.0
25363,Wheelwright's Charity,61469.0,66726.0
132910,The Willow Garden Project,61034.0,21635.0
120778,The D-Day Revisited Society,60640.0,60420.0
78385,Mottram and District Agricultural Society,60622.0,57307.0
28835,Association of Teachers of Singing,60593.0,55657.0
127272,Walton Community & Enterprise Partnership,60060.0,62988.0
129457,The Physics Factory,58350.0,54866.0
114725,Time Exchange Limited,58186.0,60683.0
121955,Piers Road New Communities Centre Association,58156.0,67323.0
24798,The Guild of Cleaners and Launderers,57253.0,48976.0
79792,Epworth and District Agricultural Society Limited,56422.0,48290.0
115656,The Company of Arts Scholars Charitable Trust,55936.0,10102.0
117734,Rander Sunni Vohra Panchayat (Uk),54467.0,18035.0
126167,Heroes Haven Swanage,53211.0,10563.0
133880,Wedu Limited,52823.0,14768.0
119772,Zaytun Welfare Trust,51777.0,51225.0
126776,Bedazzle Projects,50503.0,53453.0
120598,Activiteens,49953.0,46243.0
65662,Deeping St. James and District Agricultural Show Society,49769.0,50564.0
133606,Talent-Ed Education,49518.0,34269.0
4410,John Longwill's Agricultural Scheme,49443.0,40815.0
128067,Abortion Support Network,49047.0,43725.0
80319,North of England Association of Psychoanalytical Psychotherapists,48980.0,23753.0
134130,Midwives@ethiopia,48776.0,18237.0
134351,The General Jan Zygmunt Emil Berek & Irena Bogumila Berek Charitable Trust,48670.0,38452.0
118090,Cultures United in Kirklees,48175.0,55163.0
51645,British Medical Laser Association,47029.0,41564.0
118815,Joy of Sound (Jos),46310.0,36724.0
105694,Leicestershire Agricultural Society Limited,46108.0,14779.0
120327,Chabad Lubavitch,44499.0,51104.0
88197,North Lonsdale Agricultural Society,43790.0,39523.0
36827,The Filtration Society,43755.0,48487.0
135668,Centre for Social Work Practice,43730.0,18838.0
129101,Bournemouth Foodbank,43605.0,34613.0
122797,Selby Hands of Hope,43438.0,52174.0
107480,National Association for Language Development in the Curriculum,43298.0,43285.0
42426,Dalston Agricultural Society,43237.0,39743.0
124795,Principles in Finance,42958.0,46492.0
12663,The Royal Isle of Wight Agricultural Society,42913.0,41106.0
130467,Dorking Beatitudes Limited,42191.0,38131.0
120345,Stubs Limited,41861.0,40638.0
83301,The Herb Society Limited,41485.0,46880.0
44213,Chepstow Agricultural Society,41415.0,26738.0
125097,Leicester City of Sanctuary,41110.0,26704.0
112089,Huby and Sutton-on-the-Forest Agricultural Society,41108.0,37590.0
133605,Horizons Wellbeing Centre,40703.0,40703.0
101034,Royal Agricultural Society of the Commonwealth,40594.0,51855.0
134452,Up 'N Away,40317.0,39100.0
115357,Gargrave Agricultural and Horticultural Society Ltd,39648.0,39902.0
37964,Lincolnshire Beekeepers Association,39113.0,38065.0
134700,The Squires Effect,38597.0,25612.0
24507,Stock Exchange Clerks Fund,37653.0,129947.0
136185,Scarborough and Locals Together,37583.0,12503.0
116361,Nottingham Elders Forum,37409.0,38399.0
13136,The British Agricultural History Society,36891.0,36891.0
125586,The Swivel Club,36528.0,32818.0
106089,The Hodder Valley Agricultural and Horticultural Society Limited,36471.0,32998.0
38283,Malhamdale Agricultural and Horticultural Society,36413.0,33863.0
126705,Gulf for Good,36345.0,39094.0
119962,Barnabas Associates (C & NW),36342.0,35975.0
56326,Goosnargh and Longridge Agricultural Society Limited,36319.0,31107.0
15536,The Society of Leather Technologists and Chemists Limited,36201.0,32066.0
