,name,income,expend
36159,The Dulwich Estate,9971000.0,9885000.0
55517,Wallich-Clifford Community,9813814.0,9345214.0
56122,Milton Keynes Parks Trust Limited,9631000.0,10234000.0
87822,YMCA Downslink Group,8878813.0,8983065.0
118245,Haig Housing Trust,8543000.0,7330000.0
90276,Somerset Redstone Trust,8480615.0,9073214.0
3489,The Corporation of the Trinity House,8056000.0,8167000.0
93015,Fia Foundation for the Automobile and Society,7463364.0,20084983.5
43355,Community Links (Northern) Limited,7436322.0,7292481.0
42709,Azure Charitable Enterprises,7411465.0,7422106.0
41972,Action Housing and Support Limited,6198411.0,5968354.0
17002,Porchlight,6053939.0,6206831.0
87100,City Gateway Limited,5726721.0,5591151.0
79045,The Greenwich Foundation for the Old Royal Naval College,5501675.0,4648211.0
55885,Community Options,5417516.0,5277221.0
70871,Life Opportunities Trust,5283932.0,5449533.0
70681,Butterwick Limited,5190831.0,4973685.0
97624,South of England Foundation,4946489.0,5435073.0
56874,Signhealth,4873382.0,5141186.0
81204,Julian Support Limited,4853763.0,4787545.0
74987,Threshold Housing Project Limited,4842202.0,4489246.0
58884,Target Housing Limited,4540279.0,4293481.0
107827,Ashdown Medway Accommodation Trust,4327826.0,4633089.0
71409,Bethphage,4205739.0,4041365.0
132433,The Hillier Trust,4204329.0,368808.0
62182,Caysh,4082192.0,4147826.0
107537,Safe Haven London,3963678.0,2432628.0
16973,Art Services Grants Limited,3882082.0,3188325.0
96331,Reuben Foundation,3848726.0,1690975.0
85463,Bransby Horses,3723025.0,3295860.0
43545,Leeds Housing Concern,3665303.0,3683430.0
52479,St Martins Housing Trust,3495356.0,3203474.0
2190,The Wardens and Assistants of Rochester Bridge in the County of Kent,3487348.0,2321275.0
105982,Living Streets (The Pedestrians Association),3476827.0,3688630.0
80506,Focus Birmingham,3438766.0,3526044.0
92931,Stratford-Upon-Avon Town Trust,3413198.0,4517201.0
73579,Sefton Carers Centre,3405740.0,3514518.0
113300,Empowering People Inspiring Communities Limited,3302371.0,2003107.0
114173,Fry Housing Trust,3290000.0,2949000.0
57116,Touchstone-Leeds,3260789.0,3204740.0
2929,Royal Alfred Seafarers' Society,3237875.0,3306897.0
118228,Bristol Foundation Housing,3226673.0,2294998.0
113515,Zetetick Housing,3148516.0,3062458.0
115567,Independent Housing UK Ltd,3127237.0,2871764.0
68578,Community Housing and Therapy,2947952.0,2273276.0
90730,Bawso Ltd,2940353.0,2948209.0
6374,Eothen Homes Limited,2901116.0,2702644.0
102980,Support Adoption for Pets,2814233.0,3144039.0
148,Richmond Charities,2761097.0,2460861.0
84954,The Port Sunlight Village Trust,2729911.0,2001792.0
70065,Habitat for Humanity Great Britain,2727816.0,3202317.0
122491,Brighton and Hove Seaside Community Homes Limited,2710852.0,3126246.0
92096,Charity of Sir Richard Whittington,2615000.0,1648000.0
55593,Stepping Stone Projects,2574786.0,2636839.0
106155,Cumberland Lodge,2465592.0,2353707.0
109851,Cartref Limited,2462725.0,2347480.0
86292,The Ethnic Minority Foundation,2452113.0,3047544.0
123482,Access Community Trust,2448098.0,2242757.0
109899,Catalyst Housing Charitable Trust,2429992.0,2068600.0
39868,Esgyn,2395791.0,2626965.0
43492,Thirteen Care and Support Limited,2366738.0,2350669.0
94819,Renew Leeds Limited,2351074.0,2198055.0
38561,Coventry Cyrenians Limited,2300222.0,2367469.0
5119,The Cheshire Residential Homes Trust,2279787.0,2006750.0
88556,Watford New Hope Trust,2268390.0,2238671.0
55748,New Directions (Rugby) Limited,2200496.0,2043583.0
104101,Majlish Homecare Services,2186874.0,2257439.0
81610,Health for All (Leeds) Ltd,2176781.0,2222610.0
86937,Parks Options Limited,2154156.0,2212102.0
20848,Entindale Limited,2140145.0,1450081.0
50759,Key House Project,2130763.0,2076083.0
44980,Doorstep of Hull,2127739.0,1804629.0
74566,East Potential,2118000.0,2136000.0
5066,YWCA England & Wales,2092000.0,4797000.0
59020,Vision Homes Association,2091453.0,1896145.0
120112,Community Housing Cymru,2077831.0,2068366.0
53011,At Home in the Community Limited,2049261.0,2085418.0
51217,Action Homeless (Leicester) Limited,2009636.0,2053716.0
93750,Deafway,1992996.0,2039651.0
52309,The Paula Carr Charitable Trust,1954453.0,1916068.0
6970,The Royal Cambridge Home for Soldiers' Widows,1950242.0,927956.0
128944,Housing Pathways,1919218.0,2178401.0
81918,The Forest of Marston Vale Trust,1896672.0,1620767.0
3315,Baxendale,1859909.0,1692604.0
87495,The Apsley Paper Trail,1832489.0,1007404.0
96940,Commonwealth Parliamentary Association (United Kingdom Branch),1832115.0,1973358.0
60578,Turner Home,1818568.0,1680992.0
5658,Hull Trinity House Charity,1801817.0,1469882.0
69109,The Disability Resource Centre,1782739.0,1700474.0
55892,Delphside Ltd,1767803.0,1644349.0
40994,Henry Lonsdale Charitable Trust,1765894.0,1812070.0
1199,St Christopher's Homes,1724728.0,1688111.0
5245,Sutton Coldfield Charitable Trust,1718080.0,1562901.0
79370,The Ashley Foundation,1680334.0,1377990.0
70205,St Paul's Hostel,1666264.0,1548912.0
73265,The Hampstead Garden Suburb Trust Limited,1666127.0,1222031.0
68652,Signposts (Luton),1659132.0,1587856.0
18320,Erinastar Limited,1628076.0,1530620.0
79963,Bethshan Sheltered Housing Association,1596071.0,1570011.0
28272,Druglink Limited,1577716.0,1546619.0
78523,The Monastery of St Francis Gorton Trust Ltd,1561278.0,1589501.0
16288,The Harbour Foundation,1559673.0,2469327.0
2779,The Queen Alexandra Cottage Homes,1552258.0,1602043.0
40961,The Fitzwilliam Wentworth Amenity Trust,1546386.0,1344478.0
92612,The Savitri Waney Charitable Trust,1539202.0,566902.0
82809,Bernhard Baron Cottage Homes,1511496.0,1318075.0
130991,Lench's Trust,1509572.0,1150842.0
103307,West Kent Extra Limited,1493362.0,1430309.0
80704,The E C Roberts Centre,1493033.0,1640035.0
39770,Places for People Neighbourhoods,1471000.0,1470000.0
118384,Milton Keynes YMCA Limited,1446651.0,1405788.0
1153,The Foundation of Edward Storey,1439119.0,1441203.0
51087,Halas Homes,1430988.0,1467983.0
81550,"The Friars, Aylesford",1430603.0,1414086.0
66783,The Nia Project,1427902.0,1337279.0
19966,Eaves Housing for Women Limited,1426172.0,1922910.0
93918,The Retired Nurses National Home,1389403.0,1463884.0
2207,The George Edward Smart Homes,1372037.0,1415463.0
8786,"The King Henry Viii Endowed Trust, Warwick",1368199.0,1579770.0
69015,The Kalgidhar Trust,1366264.0,1400517.0
107863,The Grand at Clitheroe Ltd,1355414.0,1332315.0
73993,Bellview Charitable Trust,1355366.0,1471117.0
122386,Unitas,1354404.0,1301774.0
105539,Ipswich Housing Action Group Limited,1353798.0,1320459.0
1095,Bethany Homestead,1352960.0,1236272.0
14313,The Cote Charity,1309368.0,1144406.0
127681,Woodlands Quaker Home,1308722.0,1250704.0
103506,Mezzanine 2 Limited,1302531.0,1184928.0
81065,Heeley Development Trust,1298124.0,949977.0
117594,Shropshire Housing Alliance,1293777.0,1414302.0
110279,T.H.O.M.A.S (Those on the Margins of a Society),1293071.0,1255639.0
24951,The Wilton House Trust,1288287.0,1297487.0
26347,Sitra (Services),1278886.0,1579568.0
60924,Unison Welfare,1277964.0,1338113.0
128785,Bespoke Supportive Tenancies Ltd,1247351.0,1226082.0
96504,Samjo Limited,1223888.0,1198079.0
80832,Telford Christian Council Supported Housing,1221272.0,1208598.0
82976,Alder Hey Rocking Horse Appeal,1219519.0,1383730.0
102309,Tenterden Leisure Centre Trust Limited,1215749.0,1221186.0
80138,Bolton Young Persons Housing Scheme,1190839.0,1086060.0
17528,Amicus Trust,1171067.0,1062767.0
98010,The Housing Associations' Charitable Trust,1166043.0,1178356.0
73462,Berkshire Women's Aid,1159577.0,1219144.0
4142,St Andrew's House,1158512.0,833264.0
3739,Richard Watts and the City of Rochester Almshouse Charities,1149725.0,945489.0
77011,Ordinary Lifestyles,1132814.0,1076135.0
26427,Apt Action on Poverty,1124206.0,1327919.0
1769,Michael Yoakley's Charity,1110915.0,1124520.0
92763,Bosence Farm Community Limited,1109372.0,1081901.0
73453,Wallscourt Foundation,1102000.0,150000.0
839,Hospital of St Cross and Almshouse of Noble Poverty,1093908.0,972390.0
15068,The MK Charitable Trust,1093721.0,708249.0
81276,Solo Housing (East Anglia),1076686.0,920036.0
13236,"Le Platon Home, Guernsey",1074956.0,1047195.0
89871,Emmaus Turvey,1061697.0,898185.0
108862,Young People's Support Foundation Limited,1060204.0,1199402.0
124233,The Clore Social Leadership Programme,1056120.0,992101.0
4183,The Rugby Free Church Homes for the Aged,1056116.0,1156544.0
132191,The Chalice Well Trust,1053578.0,515155.0
1547,The Croydon Almshouse Charities,1049177.0,743201.0
20503,Gableholt Limited,1044523.0,223318.0
99138,Donnington House Care Home Limited,1042142.0,967709.0
96306,The JGW Patterson Foundation,1040301.0,824791.0
97319,The Housing Link (2003),1040234.0,977211.0
98241,Dens Limited,1033839.0,1045425.0
129320,Cymdeithas Gofal the Care Society,1032736.0,1087603.0
98630,P.A.T.H.  (Plymouth Access to Housing) Limited,1031169.0,944731.0
96145,The Albert Kennedy Trust,1028002.0,986889.0
128851,George House Trust,1012701.0,839818.0
91902,London Youth Support Trust,1011882.0,1038087.0
