,name,income,expend
96807,European Society of Thoracic Surgeons,977560.0,1036880.0
96320,Middlesbrough Voluntary Development Agency,974201.0,799791.0
117107,Twenty First Century Legacy Limited,964167.0,951500.0
7029,Voluntary Action - Leeds,961947.0,961428.0
95896,National Council for Voluntary Youth Services,961796.0,893847.0
55046,Bolton Community and Voluntary Services,952529.0,966906.0
101043,National Association of Flower Arrangement Societies 2003,951308.0,910686.0
102846,Castle Point Association of Voluntary Services Limited,939435.0,867649.0
81452,Southampton Voluntary Services,935738.0,957428.0
99039,Lincolnshire Integrated Voluntary Emergency Service,918005.0,987818.0
78296,Dorset Community Action,883017.0,817889.0
108939,Mentoring and Befriending Foundation,880644.0,939843.0
91316,Merton Voluntary Service Council,878097.0,868683.0
109272,Attend,876804.0,993159.0
80932,Voluntary and Community Services Peaks and Dales,865487.0,852323.0
103860,Association of Charitable Foundations,853908.0,893766.0
70758,Winchester Area Community Action,852982.0,894424.0
81981,Lincolnshire Community and Voluntary Service,851831.0,826172.0
43180,Hull Community and Voluntary Services Ltd,849073.0,1089638.0
98174,Torfaen Voluntary Alliance,847417.0,739446.0
102259,Cotswold Council for Voluntary Service,813939.0,865835.0
52439,Association of Business Schools,809619.0,716596.0
82889,Community Barnet,796165.0,795862.0
104963,Northbank Forum for Voluntary Organisations Ltd,795333.0,737355.0
54822,Voluntary Action - North East Lincolnshire,776895.0,864467.0
113242,Community Action Partnership (Leicestershire),763995.0,761683.0
28316,One Westminster,759082.0,778493.0
68004,Council for Voluntary Service West Lancashire,757921.0,528583.0
97769,Herefordshire Voluntary Organisations Support Service,756329.0,914109.0
56970,Drinksense,752807.0,749956.0
92291,Brighton & Hove Community Works,750124.0,714202.0
79100,Flintshire Local Voluntary Council,747177.0,736273.0
30101,Peterborough Council for Voluntary Service,737207.0,778879.0
135305,Community & Voluntary Support Conwy,735468.0,758711.0
84456,One20,731597.0,767534.0
114540,4ct Limited,729059.0,711266.0
82475,Community Impact Bucks,715342.0,1009142.0
79331,Sutton Centre for the Voluntary Sector Charity Company,711193.0,766719.0
110224,Institute for Voluntary Action Research,701261.0,628694.0
87670,The Interlink Foundation,700230.0,715947.0
93819,Bradford Community and Voluntary Service,691473.0,649830.0
100009,St Peter's Community Partnership,690220.0,827754.0
92309,Northampton Volunteering Centre,687473.0,687014.0
36331,British Dental Association Trust Fund,685518.0,748682.0
79592,Southend Association of Voluntary Services,684960.0,638431.0
72700,Sutton Borough Volunteer Bureau,683323.0,627303.0
95072,Community Action: MK,677733.0,925679.0
78785,Hammersmith and Fulham Volunteer Centre,674074.0,738218.0
97987,3va,673436.0,778540.0
77131,MRC Community Action,673287.0,700446.0
93108,Medrwn Mon,670974.0,653394.0
90832,Voluntary Action Lewisham (The Lewisham Council for Voluntary Service),670651.0,700577.0
56313,Blackburn with Darwen Council for Voluntary Service,660368.0,768742.0
92312,Voluntary Action Calderdale,658907.0,571631.0
98958,Hartlepool Voluntary Development Agency Limited,645325.0,610165.0
91103,Watford and Three Rivers Trust,641254.0,682134.0
85160,North Tyneside Voluntary Organisations Development Agency,628306.0,653922.0
102729,Draig Ffwnci Funky Dragon,618683.0,635205.0
109406,Ashoka UK,615445.0,439488.0
78481,Cymdeithas Mudiadau Gwirfoddol Ceredigion / Ceredigion Association of Voluntary Organisations,608103.0,615573.0
70375,Children England,607957.0,885388.0
101113,South Derbyshire CVS,593418.0,534542.0
117979,Volunteer Centre Blackpool Wyre and Fylde,583600.0,519885.0
130120,Harrogate and Area CVS Ltd,579103.0,596197.0
92430,John Storer Charnwood,578938.0,563016.0
133745,Cumbria Third Sector Consortium,577028.0,577387.0
100604,Haringey Association of Voluntary and Community Organisations,573427.0,513890.0
26837,Voluntary Action Islington Limited,572702.0,547767.0
127438,Voluntary Action South Leicestershire,568432.0,565078.0
122192,Community and Voluntary Services Cheshire East,567980.0,680683.0
79284,Voluntary Action North Lincolnshire Limited,563513.0,594950.0
85004,National Family Mediation,555366.0,564791.0
45235,Salford Community & Voluntary Services,553876.0,643962.0
101787,Amber Valley Council for Voluntary Service,552176.0,585573.0
50515,Council for Voluntary Service Rochdale,546022.0,689869.0
108876,Cheshire Community Development Trust,538925.0,509390.0
80981,Lichfield and District Community and Voluntary Sector Support,538769.0,563299.0
92783,Havering Association of Voluntary and Community Organisations Limited Havco),538503.0,705556.0
70049,Maelor Voluntary Service,534059.0,545574.0
43256,Voluntary Action Coventry,532024.0,584947.0
52749,Hastings Voluntary Action,530153.0,527991.0
78645,Coast and Vale Community Action,528236.0,918242.0
81705,Voluntary Action Westminster,522136.0,655748.0
94677,Community and Voluntary Service (Mid and North Bedfordshire),517463.0,806607.0
6595,Lady Elizabeth Hastings' Estate Charity,517014.0,521430.0
19847,A I E S E C (U K) Limited,516796.0,505961.0
36333,"The Communication, Advertising and Marketing Education Foundation Limited",513708.0,350001.0
87267,National Association of Child Contact Centres,512117.0,405130.0
92498,Barnsley Community Build,512022.0,467137.0
76720,National Voices,506474.0,491894.0
85065,Popeth Cymraeg Cyfyngedig,504835.0,481712.0
85284,The Richmond Upon Thames Council for Voluntary Service,502699.0,558393.0
8270,International Glaciological Society,499386.0,493929.0
83941,UK Jewish Film Ltd,488830.0,461441.0
