,name,income,expend
5739,Henry Hanley for Almshouses,24784.0,35245.0
4618,Frost's Charity,24687.0,27794.0
3137,Cardington Cople and Eastcotts Charities,24680.0,10860.0
6612,MRS Lums Charity,24623.0,15191.0
60637,Trysull and Seisdon Charity,24567.0,8893.0
9271,Charlotte Broadwood Trust,24562.0,8491.0
7140,Willys' Almshouse Charity,24543.0,22209.0
4248,John Sugars Almshouse Charity,24475.0,24414.0
9952,Deddington Charity Estates,24461.0,32522.0
1432,Page's Almshouse Charity,24458.0,13053.0
3982,Harley's Almshouses,24431.0,18132.0
77362,The Pimpernel Trust,24416.0,16286.0
10720,The Roger Edwards Almshouses Charity,24394.0,10872.0
5232,Jane Hayes Charity,24218.0,8190.0
109,Almshouse Charity of James Goodman,24192.0,19560.0
11377,MR and MRS Groves Dames' Homes,24161.0,26509.0
12575,The Royal Fleet Club Devonport,24136.0,25067.0
11731,The Musgrave Homes,24104.0,28621.0
4100,The Charity of William Alcock (Middlewich),24081.0,7660.0
27771,Buckland Residents Association,24049.0,15888.0
126159,Build (Community Development) Limited,24046.0,47715.0
11770,Collingwood and Longstaffe's Charity,23918.0,27654.0
2862,Charity of MRS Sarah Bernard,23817.0,20304.0
64309,St Margaret Centre,23765.0,23238.0
9576,White's Charity,23723.0,28030.0
5888,Ann Harrison's Charity,23716.0,30006.0
41085,Avery-Overall Baptist Trust Fund,23459.0,21876.0
3951,Llanfwrog Hospital,23457.0,11576.0
5644,Eason Gruaz Homes,23436.0,9000.0
24661,The Government Communications Fund,23424.0,20594.0
4929,The Ellen Barnes Charitable Trust,23393.0,18924.0
9538,The Almshouse Charity Birlingham,23293.0,26724.0
25217,Locke Oliphant Martineau Eversley Charity,23262.0,14764.0
11144,Reynolds Teague Homes,23188.0,10036.0
4025,T J Evans Trust Charity,23187.0,19714.0
1763,Lady Smyth's Almshouses,23170.0,22401.0
6261,Broughton Catholic Charitable Society,23158.0,32912.0
3537,The Hampton War Memorial Charity,23064.0,17233.0
6059,Seymour Fieldhouse Homes,23061.0,18029.0
5767,Pate House Charity,23046.0,37003.0
58082,The Chicken Shed Property Company,23031.0,76717.0
15049,The William and Sarah Midgley Almshouses,22992.0,27457.0
52298,Tree Register of the British Isles,22938.0,20721.0
2673,William Henry King's Almshouses,22930.0,17263.0
51797,The Cross and Stable Charities,22903.0,22903.0
3910,Almshouse Charity of Frances Barber,22877.0,25444.0
9233,Providence Homes,22859.0,7669.0
6437,Miss Rowlandson's Almshouses,22788.0,44758.0
10305,John Burrill Almshouses,22688.0,17996.0
4224,G and L Salisbury's Homes,22641.0,25928.0
12240,Poulett Almshouse Charity,22577.0,43319.0
