,name,income,expend
99737,"Belle Vue Community, Sports & Youth Centre Limited",498875.0,555800.0
68417,Berwick Youth Project,489434.0,331599.0
76183,Cardigan Youth Project,487510.0,437512.0
18024,Frenford Youth Club,480011.0,410998.0
30455,Cornwall County Scout Council,478164.0,490425.0
126858,The Pant & Dowlais Boys & Girls Club,469318.0,429969.0
121456,Blaby & Whetstone Boys Club Ltd,468116.0,520741.0
26534,East Sussex County Scout Council,462869.0,504000.0
46485,West Lancashire County Scout Council,442846.0,481789.0
125237,Thriftwood Memorial Scout Campsite,428603.0,399433.0
40915,Northumberland County Scout Council,426492.0,308677.0
45926,Durham Scout County Council,426163.0,456266.0
107511,Northampton District Scout Council,424458.0,229008.0
126139,Northumberland Clubs for Young People,391547.0,556242.0
110237,Wallsend Boys Club,382190.0,178864.0
31061,Dorset County Scout Council,375414.0,235045.0
94445,Gateshead Redheugh 1957,366866.0,358467.0
47077,The King George V Memorial Scouts and Guides Recreation Lands,354226.0,357797.0
84450,Eaton Vale Scout & Guide Activity Centre Limited,353107.0,362846.0
46529,The Guide Association - Midlands,342895.0,362688.0
42013,Cheshire County Scout Council,342856.0,286118.0
31724,Gloucestershire County Scout Council,342140.0,341809.0
130596,Derwentwater Independent Hostel,341057.0,313098.0
57809,Greater Manchester East County Scout Council,340147.0,314996.0
39080,Warsop Youth Club,334735.0,331802.0
34135,Surrey County Scout Council,325794.0,299920.0
46528,Leicestershire County Scout Council,324352.0,351876.0
98896,Central Eltham Youth Project,323218.0,309447.0
32707,Middlesex East Guides,322264.0,129395.0
26758,Oxfordshire County Scout Council,318861.0,329885.0
86008,Westminster House Youth Club,307266.0,283062.0
48475,West Yorkshire County Scout Council,304172.0,299300.0
70543,Epping Forest South District Scout Council,302967.0,93347.0
48315,Kibblestone District Scout Council,301334.0,327966.0
58102,The Scout County of Greater London South East,299057.0,242649.0
46959,Nottinghamshire County Scout Council,298009.0,251457.0
47712,South Yorkshire County Scout Council,291926.0,327910.0
121030,Brunswick Youth and Community Centre,285641.0,257026.0
27903,St Pancras Boys Club,282594.0,280668.0
121767,The Door Youth Project,282506.0,298306.0
2943,Brunswick Club Trust,276769.0,260180.0
48438,1st Ben Rhydding Scout Group,275627.0,270480.0
75892,St Michaels Youth Project,274029.0,295798.0
46527,The Guide Association - Leicestershire,273826.0,217381.0
39607,"Broomley Grange Training, Conference and Camping Centre of the Boys' Brigade, North of England District",264448.0,238606.0
45511,Egerton Youth Club,260475.0,296835.0
38753,The Guide Association - Nottinghamshire County,259933.0,207414.0
44608,Norris Green Youth Centre Limited,256527.0,246651.0
