,name,income,expend
14369,The Grace Trust,78533624.0,72987701.0
25453,The Leverhulme Trust,73877000.0,54179000.0
13183,The Gatsby Charitable Foundation,64065000.0,50560000.0
135387,The Aberdeen Foundation,60184814.0,3745530.0
8084,Garfield Weston Foundation,51790000.0,54531000.0
52495,BBC Children in Need,47494000.0,50742000.0
66095,Bridge House Estates,40900000.0,39300000.0
125935,Moondance Foundation,37421540.0,4975844.0
19548,The Clothworkers' Foundation,34453917.0,6372704.0
125163,The Rothschild Foundation,30551752.0,22385943.0
102360,Dontchev Foundation,30547371.0,224.0
120321,The DR Mortimer and Theresa Sackler Foundation,28278299.0,7279841.0
37120,Lloyds Bank Foundation for England & Wales,26758000.0,24071000.0
19841,The Zochonis Charitable Trust,26377248.0,3904777.0
71645,The Sigrid Rausing Trust,23680665.0,19949364.0
100314,Rugby Football Foundation,23041305.0,20578612.0
93575,The Vodafone Foundation,22026277.0,22507711.0
135043,Christie Foundation,20785850.0,8480.0
135633,Ako Foundation,19592697.0,3170175.0
36995,The Gosling Foundation Limited,19236535.0,5436490.0
117116,Goldman Sachs Gives (Uk),19102090.0,15530254.0
37280,Charities Trust,18680332.0,18466518.0
102132,Paul Hamlyn Foundation,17935000.0,26588000.0
133725,The Betty Messenger Charitable Foundation,17668119.0,419346.0
112257,Social Investment Business Foundation,16785000.0,20732000.0
36994,The Hobson Charity Limited,16489520.0,1027004.0
109269,The February Foundation,16438161.0,1011223.0
53064,"The Foundation and Friends of the Royal Botanic Gardens,kew",15853000.0,14079000.0
88689,Shell Foundation,15664697.8,24538631.2
135970,Impetus - the Private Equity Foundation,15539456.0,11847297.0
96996,The Royal Marsden Cancer Charity,15535900.0,16422821.0
129092,The John Black Charitable Foundation,14868381.0,1336041.0
108884,England and Wales Cricket Trust,14297930.0,7886293.0
113507,The Jmcmrj Sorrell Foundation,13670506.0,243934.0
23403,A W Charitable Trust,13664873.0,7806978.0
22875,The Grand Charity,13661000.0,13963000.0
121850,The Sackler Trust,13387046.0,4309569.0
29104,The Virgin Foundation,13313000.0,8328000.0
134424,Swire 2765,13302089.0,123400.0
36046,Thomas Coram Foundation for Children (Formerly Foundling Hospital),12817631.0,12224504.0
124563,"The Foundation of Sir John Percyvale in Maccleslfield of 1502, Re-Founded By King Edward VI in 1552",12707532.0,12049347.0
126384,The Peter Sowerby Charitable Foundation,12700663.0,1864380.0
16268,The Ulverscroft Foundation,11696292.0,10083594.0
112503,The Waterloo Foundation,11534383.0,7624033.0
55656,UK Community Foundations,11427000.0,10537000.0
66482,Locality (Uk),10843000.0,10167000.0
8041,The Henry Smith Charity,10621000.0,40621000.0
119412,The Prince of Wales's Charitable Foundation,10603000.0,9818000.0
98276,The Goodman Foundation,10163749.0,309013.0
124565,The Premier League Charitable Fund,9884355.0,9316514.0
